MOF,kh_co2,kh_n2,kh_sel,pq_co2,pq_n2,iast_b_co2,iast_b_n2,iast_b_sel,t_sel_co2/n2,t_sel_co2/h2o,t_sel_n2/h2o,water_resistance
RSM1611,0.000294201,8.86E-06,33.20553047,4.133879608,0.716818048,0.618262804,0.464134436,29.50303858,61.77525468,0.002797621,4.53E-05,0.025126741
RSM1614,0.000165694,3.28E-06,50.51646341,3.511512003,0.297266008,0.38838215,0.202437113,42.4919388,68.56468566,0.002151815,3.14E-05,0.025903652
RSM1619,1.41E-05,1.54E-06,9.155844156,1.608756002,0.146518764,0.045907213,0.116095066,8.757992884,10.00119812,0.037432157,0.003742767,0.90655767
RSM1627,9.38E-05,3.72E-06,25.21505376,4.935053354,0.350684974,0.260845523,0.255436542,22.61714493,9.032087269,0.001093353,0.000121052,0.028565487
RSM1630,0.000581771,1.48E-06,393.0885135,2.624169687,0.140622209,0.896117471,0.06358894,312.1194119,203.7367082,0.000541716,2.66E-06,0.001853775
RSM1635,0.000297163,3.35E-07,887.0537313,1.832856265,0.031950925,0.485107117,0.018292465,587.3579168,576.2136172,0.116130749,0.000201541,0.346023679
RSM1638,8.42E-05,3.80E-06,22.15789474,4.395899546,0.357996368,0.22141134,0.268908632,18.23612403,41.69113984,0.001775339,4.26E-05,0.064085995
RSM1639,0.000563025,1.35E-06,417.0555556,2.641175243,0.128847893,0.876616178,0.058547505,331.6183181,82.16261475,0.000679713,8.27E-06,0.002371061
RSM1640,0.000129684,5.19E-06,24.98728324,6.549109473,0.489825806,0.349440865,0.349377787,22.15214691,5.22263936,0.000639741,0.000122494,0.01441839
RSM1644,0.000258737,1.53E-06,169.1091503,2.112145267,0.126758357,0.438898496,0.059917145,162.2371844,685.2294543,0.000753656,1.10E-06,0.004708965
RSM1647,0.000505337,8.45E-06,59.80319527,1.16695088,0.465718527,0.413129767,0.203472384,44.96953893,48.17139141,2.406608639,0.049959293,0.826747005
RSM1654,1.99E-06,5.01E-07,3.972055888,0.215023078,0.047242667,0.007124322,0.038562549,4.091808109,3.65469323,0.944381953,0.258402524,0.890128539
RSM1657,7.33E-05,4.71E-06,15.5626327,3.793604324,0.429923022,0.204930937,0.31969336,14.19748207,19.03642813,0.019057015,0.001001081,0.417094362
RSM1663,0.000947605,6.39E-06,148.2949922,5.821388904,0.593196607,1.4411474,0.306741813,104.0573694,50.45492353,0.000238229,4.72E-06,0.001194845
RSM1676,0.00140327,1.16E-05,120.9715517,3.392733466,0.766484708,1.271143373,0.264218367,106.5538027,222.5935839,0.001451785,6.52E-06,0.003573379
RSM1677,9.25E-05,5.94E-07,155.7239057,1.337314501,0.057655453,,,,,,,
RSM1681,0.000795596,6.06E-06,131.2864686,6.793789841,0.538867873,1.495897014,0.294884508,112.3536429,173.8208711,0.000630983,3.63E-06,0.00396863
RSM1683,0.000552001,6.33E-06,87.20394945,5.894633947,0.549827944,0.928622751,0.31232896,65.85131996,114.936301,0.000765277,6.66E-06,0.00597443
RSM1686,7.66E-05,4.21E-07,181.9477435,1.2275345,0.040028028,0.162277823,0.025848495,139.0469057,122.6599612,0.000218359,1.78E-06,0.001832635
RSM1694,0.000169477,1.02E-06,166.1539216,1.470381713,0.096413152,0.316136605,0.055475191,126.2157043,31.8211456,0.00010678,3.36E-06,0.000511025
RSM1710,4.94E-05,3.35E-06,14.74626866,2.728727278,0.306275442,0.126465585,0.226959499,12.34131431,12.79194617,0.783641824,0.061260563,0.932202138
RSM1718,0.000383824,6.69E-06,57.37279522,3.91463682,0.536306792,0.72219752,0.312582186,51.17162267,78.37093628,0.031188933,0.000397966,0.168576196
RSM1724,3.90E-06,7.28E-07,5.357142857,0.431640482,0.069456793,0.013654802,0.056386291,5.36351266,4.752309313,1.423075491,0.299449257,0.909694079
RSM1728,7.96E-05,1.59E-06,50.06289308,3.572979026,0.151682433,0.219733015,0.11486355,42.36922313,50.63103761,0.000303235,5.99E-06,0.009943728
RSM1734,0.00165762,6.29E-06,263.5325914,6.852944546,0.565310479,1.638157657,0.230614279,157.3283263,401.5525294,0.022500057,5.60E-05,0.112608819
RSM1738,2.68E-05,3.70E-06,7.243243243,2.061968961,0.358164224,0.082142902,0.292416211,6.221656304,6.332149924,2.433608468,0.384325781,0.948652453
RSM1742,0.000402492,5.43E-06,74.12375691,1.764986513,0.40722255,0.547719236,0.199297681,60.86857984,147.8896995,0.002957073,2.00E-05,0.015292977
RSM1745,0.00038956,2.99E-07,1302.876254,0.707618175,0.028689282,0.375203692,0.009207065,902.5750357,154.9545455,4.85E-06,3.13E-08,1.63E-05
RSM1762,0.000966687,2.19E-05,44.1409589,4.732383617,1.391726648,1.375664568,0.742580226,41.03047937,83.64023479,0.003346189,4.00E-05,0.012628581
RSM1768,0.000175243,2.62E-06,66.88664122,1.528388639,0.214930736,0.299777215,0.120259455,55.20988061,53.05092133,0.001284479,2.42E-05,0.009794941
RSM1769,1.16E-05,4.63E-07,25.05399568,0.837175649,0.045287061,0.03162499,0.034882425,20.07988165,23.45695477,0.007691405,0.000327894,0.315782304
RSM1774,0.00355149,4.33E-05,82.02055427,3.923028427,2.062935907,1.873313332,0.806668077,51.43431653,52.82003243,0.328879543,0.006226417,0.394484774
RSM1787,0.000198778,2.49E-06,79.83052209,2.003670932,0.219526992,0.381350385,0.127210531,66.39548438,74.15101352,0.002285626,3.08E-05,0.016715435
RSM1788,5.95E-05,3.96E-06,15.02525253,5.123789331,0.384819327,0.172994119,0.298416543,12.83943358,16.85593656,0.010591283,0.000628341,0.439659635
RSM1795,0.000153952,4.71E-06,32.68619958,2.019454686,0.380075557,0.318436707,0.234047107,30.13403355,60.10442089,0.002179868,3.63E-05,0.018618984
RSM1797,6.37E-05,3.31E-06,19.24471299,2.806548353,0.300268397,0.166896614,0.222759032,16.59394415,37.60343785,0.003864528,0.000102771,0.09780583
RSM1799,0.00235302,1.95E-05,120.6676923,6.098725603,1.270001248,2.069148346,0.525019312,87.28784451,49.1402295,0.015387461,0.000313134,0.047533765
RSM1804,0.000489006,8.32E-06,58.77475962,3.700269834,0.641870807,0.819738798,0.359159251,50.55054632,60.66387526,0.359147763,0.00592029,0.664499265
RSM1812,0.00107062,1.41E-05,75.93049645,1.363326569,0.660090301,0.698339411,0.239697501,64.52685022,71.11977049,0.654130553,0.009197591,0.545803143
RSM1814,0.000146179,5.35E-06,27.32317757,1.717001337,0.393464022,0.275100163,0.254489947,23.9418462,28.02736333,0.096226557,0.003433308,0.338237428
RSM1817,0.000418689,6.23E-06,67.20529695,5.309072426,0.540261667,0.895806277,0.341979878,58.01642557,128.5377074,0.001331718,1.04E-05,0.009363807
RSM1818,0.00112251,1.19E-05,94.32857143,2.587081696,0.875257737,1.378111939,0.344512961,88.5964559,112.4871116,0.17675391,0.001571326,0.284218
RSM1829,3.14E-05,2.89E-06,10.8650519,2.769851363,0.273014917,0.096388557,0.20964272,10.18317279,24.85267882,0.004067547,0.000163666,0.293257719
RSM1840,2.85E-05,2.13E-06,13.38028169,2.414153973,0.200924834,0.082493915,0.155298437,11.76500861,19.09435639,0.006318393,0.000330904,0.396197446
RSM1847,0.000389142,8.77E-06,44.37194983,9.361750531,0.794882798,0.939610284,0.545153688,38.17387322,109.4605492,0.000264687,2.42E-06,0.003438948
RSM1848,9.33E-06,2.03E-06,4.596059113,0.961831329,0.204337372,0.031995244,0.170235327,4.162681279,4.432683682,0.088019657,0.019856968,0.934413945
RSM1870,0.000232373,3.09E-06,75.20161812,1.517075685,0.253155816,0.337314641,0.132627248,56.33001309,29.8644567,0.000425495,1.42E-05,0.002832
RSM1877,4.88E-05,2.26E-06,21.59292035,1.692843607,0.19294835,0.129047564,0.143819003,19.87334423,21.32945521,0.371250702,0.017405541,0.847684861
RSM1886,0.000512122,5.33E-06,96.08292683,5.788434614,0.503872413,0.942524716,0.296638977,70.37233348,146.4862633,0.001130183,7.72E-06,0.008481064
RSM1889,0.000828499,6.07E-06,136.4907743,5.951405388,0.563289589,1.198056371,0.288370648,92.01605706,142.2245822,0.001455631,1.02E-05,0.008548974
RSM1890,4.15E-05,5.11E-06,8.121330724,5.249466312,0.502057068,0.136984777,0.40164596,7.553814664,7.961188026,0.233371603,0.029313666,0.95247794
RSM1911,0.000262223,2.05E-06,127.9136585,2.720249085,0.167721913,0.543120464,0.098455744,122.1778643,75.11271204,0.002379888,3.17E-05,0.015409705
RSM1916,0.000119194,3.16E-06,37.71962025,5.190792444,0.298591667,0.314675892,0.214429437,32.502479,65.13200474,0.000503562,7.73E-06,0.014048779
RSM1926,0.000264234,6.77E-06,39.03013294,5.917774877,0.603166779,0.630193076,0.41354577,33.75106362,49.77767596,0.010788725,0.000216738,0.13347451
RSM1927,5.98E-05,2.92E-06,20.47945205,5.204903191,0.275206363,0.182704405,0.210736878,19.20197478,29.01126411,0.004735636,0.000163234,0.224024045
RSM1930,0.000443697,4.68E-06,94.80705128,1.50067617,0.345598396,0.504833535,0.143178415,78.09227337,117.9022254,0.001994941,1.69E-05,0.007467356
RSM1935,5.83E-05,4.02E-06,14.50248756,3.867803142,0.374697462,0.164478151,0.281472585,12.9422425,14.01037075,0.63151912,0.045075118,0.910496265
RSM1946,1.49E-05,1.66E-06,8.975903614,1.459335867,0.162488237,0.047281649,0.131728342,7.94970127,7.954182502,0.709773529,0.089232744,0.929971653
RSM1970,1.35E-05,3.42E-06,3.947368421,1.361934524,0.348309955,0.047119153,0.294453618,3.544198197,3.705113013,0.295022459,0.079625765,0.916707189
RSM1974,0.000177776,6.92E-06,25.69017341,3.573949145,0.572486474,0.375733353,0.38577144,21.57183529,33.7819282,0.050248548,0.001487439,0.475298472
RSM1976,0.000142992,3.06E-06,46.72941176,4.449804728,0.296124389,0.353542321,0.203332995,38.50977403,65.1234947,0.004378718,6.72E-05,0.080070472
RSM1978,0.00168071,2.25E-06,746.9822222,1.583827416,0.17764415,1.124835889,0.028946959,860.6441867,488.4225771,0.000288923,5.92E-07,0.000663324
RSM1979,0.000313681,3.56E-06,88.11264045,3.832411242,0.345812252,0.662737869,0.212631216,69.03227467,81.76337752,0.008163241,9.98E-05,0.069530951
RSM1982,0.000251712,4.96E-06,50.7483871,3.676368304,0.427825904,0.466635866,0.263092544,39.28321247,69.2969023,0.008644447,0.000124745,0.074375043
RSM1984,2.05E-05,3.48E-06,5.890804598,2.256685954,0.339360549,0.068696313,0.278349562,5.466134423,5.34920779,1.222551036,0.228548055,0.905920281
RSM1987,0.000143871,6.59E-06,21.83171472,6.510865509,0.615690573,0.370820796,0.446639944,18.38839994,27.75682752,0.008805631,0.000317242,0.263113079
RSM1993,0.000230744,8.55E-06,26.98760234,4.344344209,0.684497654,0.531124553,0.463408246,25.38458342,50.56825695,0.00778869,0.000154023,0.077919162
RSM2002,0.000698356,3.21E-06,217.5563863,4.124924216,0.304124654,0.725498943,0.151355388,106.1637663,95.88213515,0.000356488,3.72E-06,0.003280533
RSM2006,5.76E-05,4.08E-06,14.11764706,5.138378634,0.391784828,0.174056866,0.29973424,12.86151779,16.65930258,0.016062003,0.000964146,0.532908058
RSM2008,0.000216767,2.57E-06,84.34513619,3.447603585,0.246316899,0.445059691,0.147414789,66.86742906,61.91431076,0.004179147,6.75E-05,0.047737765
RSM2009,2.54E-05,5.21E-08,487.5239923,2.208468446,0.004996315,0.05926996,0.003733604,351.5959252,447.551557,0.076982976,0.000172009,0.857259684
RSM2012,0.000285979,1.01E-06,283.1475248,2.313644048,0.097115939,0.532058573,0.0551315,213.7455374,95.25782917,0.000530669,5.57E-06,0.00436407
RSM2021,8.69E-05,4.91E-06,17.69857434,6.087434787,0.478390285,0.258485444,0.358991288,15.9473895,19.87350448,0.027414822,0.001379466,0.590775652
RSM2026,0.000243591,6.77E-06,35.98094535,7.275568396,0.629965945,0.612009271,0.446199879,30.37847531,94.30093485,0.00048437,5.14E-06,0.008234988
RSM2032,7.29E-05,3.74E-06,19.49197861,5.711137084,0.356587982,0.212296462,0.278227816,16.89972471,67.72467618,0.000362353,5.35E-06,0.019297214
RSM2036,0.000165982,6.58E-06,25.22522796,6.862680981,0.5991942,0.451503208,0.425089276,23.52437598,71.36197305,0.000396948,5.56E-06,0.009821788
RSM2037,6.74E-05,4.20E-06,16.04761905,2.920564506,0.391650678,0.164019289,0.287105906,12.65290415,16.77836499,0.016815612,0.00100222,0.752972811
RSM2038,1.68E-05,3.24E-06,5.185185185,1.745331098,0.328848125,0.057959869,0.271618678,4.726124753,5.009878489,0.130487599,0.026046061,0.95273603
RSM2044,5.84E-05,4.63E-06,12.61339093,5.748414032,0.444388493,0.174836952,0.347602049,11.14008023,16.26484363,0.006508516,0.000400159,0.407664012
RSM2047,3.91E-05,3.86E-06,10.12953368,3.977421325,0.377970879,0.121146714,0.300975482,8.914930043,12.54173687,0.010437636,0.000832232,0.68604355
RSM2058,4.61E-05,1.01E-06,45.64356436,1.637788468,0.097824057,0.116107696,0.068630121,37.46999753,35.38197063,0.016091479,0.000454793,0.163900414
RSM2062,0.000131098,4.61E-06,28.43774403,4.689234605,0.428791224,0.348361358,0.311569364,24.76353542,101.4128687,0.000710296,7.00E-06,0.014211057
RSM2075,0.000181122,3.59E-06,50.45181058,3.243916826,0.321119912,0.441453472,0.211161899,46.30275135,58.3920711,0.004400819,7.54E-05,0.038964357
RSM2076,3.98E-05,2.96E-06,13.44594595,2.779521359,0.283945891,0.112628782,0.221081552,11.28325239,12.17763646,0.252210815,0.020710982,0.942060359
RSM2080,0.00157487,1.21E-05,130.1545455,4.593633599,0.936514176,1.741117443,0.374310629,103.0227948,208.2159011,0.00164365,7.89E-06,0.005358746
RSM2082,0.000582579,3.84E-06,151.7132813,3.705361303,0.362108813,0.86493152,0.184473801,103.8447269,79.77447485,0.000320397,4.02E-06,0.002562246
RSM2087,4.92E-05,2.55E-06,19.29411765,2.676506052,0.234269038,0.135290701,0.176443177,16.98245592,83.87214143,0.000293189,3.50E-06,0.008785488
RSM2106,0.000160009,2.35E-06,68.08893617,2.588131298,0.219692358,0.403645348,0.143923278,62.11640721,45.20967536,0.000268387,5.94E-06,0.0027756
RSM2113,0.000106457,6.24E-06,17.06041667,6.520803585,0.586952489,0.311777312,0.435658065,15.85025196,112.4548808,0.001057175,9.40E-06,0.033456953
RSM2114,0.541911,2.34E-05,23158.58974,2.149116029,1.122257633,2.135325071,0.023505105,2012.052126,2900.629329,0.00011477,3.96E-08,0.000160964
RSM2137,2.45E-05,1.93E-06,12.69430052,2.622142305,0.185128708,0.076152601,0.149880491,11.25322637,21.18432722,0.000986105,4.65E-05,0.173806252
RSM2145,0.000201731,6.95E-06,29.02604317,5.450184773,0.60673649,0.489229605,0.415747199,26.06278476,26.35523179,13.57777606,0.515183329,0.897681693
RSM2156,0.00013562,7.90E-06,17.16708861,5.399587775,0.704124354,0.365200453,0.508408751,15.90946993,28.91218531,0.005409286,0.000187094,0.110752579
RSM2160,0.000276162,5.53E-06,49.93887884,2.166754657,0.424257763,0.470154835,0.241423551,43.13191032,132.2609988,0.004865626,3.68E-05,0.029351589
RSM2164,1.30E-05,1.20E-06,10.83333333,1.202664345,0.113698351,0.040754421,0.088513181,10.19774618,16.09873081,0.005989004,0.000372017,0.456302636
RSM2167,0.000636879,2.30E-06,276.903913,1.928832163,0.208095282,0.75511298,0.086395632,193.5786994,149.9882471,0.01216734,8.11E-05,0.034632731
RSM2175,0.000271885,4.85E-06,56.05876289,2.598741359,0.393383382,0.527462928,0.23379805,49.96759847,186.6086448,0.001149628,6.16E-06,0.00807265
RSM2176,0.000111671,3.35E-06,33.33462687,1.922048851,0.294605415,0.249497632,0.196023291,28.19007121,195.9877376,0.000614075,3.13E-06,0.008301508
RSM2182,0.000101136,3.91E-07,258.6598465,2.785225383,0.037828769,0.245017359,0.026588195,204.1011362,191.1138729,13.02149315,0.068134735,0.958971384
RSM2201,0.000192994,7.14E-06,27.02997199,2.956418028,0.561984635,0.380831779,0.350741426,24.04825333,45.49107233,0.042383686,0.000931692,0.281780475
RSM2202,5.40E-05,1.59E-06,33.96226415,2.576983283,0.15005755,0.14777331,0.109504466,29.88832581,125.3536376,0.000612697,4.89E-06,0.017306938
RSM2207,1.27E-05,2.19E-06,5.799086758,1.233254216,0.212795183,0.041758139,0.174066815,5.31327844,6.206440106,0.038477775,0.006199653,1.005575098
RSM2218,0.000454254,5.14E-06,88.37626459,4.685971155,0.462208625,0.813096814,0.262281226,68.6613715,45.10144725,0.001773422,3.93E-05,0.015358482
RSM2224,1.28E-05,1.19E-06,10.75630252,0.930210568,0.113002635,0.036032472,0.086972877,9.175878126,85.49206575,0.000114396,1.34E-06,0.014327747
RSM2235,0.000732804,6.48E-06,113.087037,3.127301061,0.480096061,0.86191118,0.211220707,90.37814886,114.3164273,0.000265139,2.32E-06,0.001052058
RSM2238,6.01E-05,1.69E-06,35.56213018,1.874561366,0.158046892,0.147789029,0.108080313,30.28537954,30.27519537,1.932584189,0.063833913,0.92661787
RSM2241,0.00149035,9.46E-06,157.5422833,3.638181822,0.733553447,1.415189182,0.286155322,109.5342888,117.465568,0.001167541,9.94E-06,0.003666402
RSM2247,0.000136428,5.99E-06,22.77595993,6.119248492,0.554879149,0.380020558,0.416458558,20.21029812,56.56260301,0.000784576,1.39E-05,0.020407896
RSM2250,8.37E-05,2.44E-06,34.30327869,1.802684592,0.212285665,0.204705011,0.149641603,30.29797078,71.33295718,0.002552452,3.58E-05,0.032963185
RSM2251,4.39E-05,1.04E-06,42.21153846,3.154648347,0.102190419,0.115524643,0.077458131,33.03277364,45.16738615,0.003044953,6.74E-05,0.155262174
RSM2254,4.58E-05,3.58E-06,12.79329609,4.981306566,0.35243817,0.143179036,0.276923627,11.45135409,19.41217649,0.004026045,0.000207398,0.334117101
RSM2257,0.00170606,6.59E-06,258.8861912,5.807452025,0.585929263,1.440063116,0.248237745,128.4846156,53.97929412,0.001644114,3.05E-05,0.009718447
RSM2270,5.75E-05,2.96E-06,19.42567568,2.561424547,0.268818925,0.160708033,0.200983142,17.70987007,78.24056521,0.000758463,9.69E-06,0.017985085
RSM2277,0.00013094,6.55E-06,19.99083969,6.180917346,0.61878372,0.35097708,0.445064328,17.46599733,22.64280847,0.082284303,0.003634015,0.735300458
RSM2282,0.00010735,3.79E-06,28.32453826,3.391459658,0.333480382,0.269140465,0.238930455,24.94852697,43.22940184,0.006343817,0.000146748,0.121786379
RSM2283,0.000597942,1.60E-05,37.371375,5.937438244,1.338287383,1.123687531,0.805267332,30.90600714,21.14836755,0.008088419,0.000382461,0.044053194
RSM2288,7.17E-05,3.60E-06,19.91666667,3.532290725,0.345821395,0.19268632,0.259386076,16.4528691,18.7139129,0.007105926,0.000379714,0.298361143
RSM2297,0.000114071,4.91E-06,23.23238289,6.433763623,0.48061662,0.300749336,0.35362821,18.83628245,20.8067143,0.003653726,0.000175603,0.173100395
RSM2305,5.46E-05,4.12E-06,13.25242718,4.487373415,0.391133455,0.16769669,0.299283379,12.41021518,18.00371031,0.010830728,0.000601583,0.410602967
RSM2317,4.06E-05,2.10E-06,19.33333333,2.334121428,0.201140124,0.110316337,0.147038913,16.61670727,19.35454205,0.032119613,0.001659539,0.633386135
RSM2333,0.000532551,5.72E-06,93.10332168,2.306953185,0.415871849,0.65714743,0.194127084,74.97459032,136.2681484,0.000567122,4.16E-06,0.002302614
RSM2337,0.000176371,6.18E-06,28.53899676,4.234846337,0.527773053,0.392671021,0.363076743,23.95343715,47.99976832,0.007593436,0.000158197,0.126811594
RSM2339,0.388052,9.40E-06,41282.12766,3.427578122,0.75012978,3.414304621,0.020137199,3755.265334,123.6008476,0.001569205,1.27E-05,0.002346224
RSM2343,0.000216939,5.17E-06,41.96112186,3.675762284,0.452684445,0.471564412,0.292486183,35.70862165,70.04993818,0.002962831,4.23E-05,0.030965475
RSM2347,0.000467455,5.77E-06,81.01473137,3.523511409,0.533268136,0.851040497,0.284812681,66.18023784,61.60015082,0.002995761,4.86E-05,0.012323103
RSM2357,2.54E-05,1.30E-06,19.53846154,0.652565396,0.117731449,0.05092849,0.076332157,14.7771502,16.2351794,18.62734504,1.147344577,0.862163829
RSM2360,2.16E-05,1.80E-06,12,1.773683387,0.170144857,0.06172578,0.133566687,10.23542432,36.82863383,0.000367164,9.97E-06,0.048831172
RSM2366,0.000569848,9.28E-06,61.40603448,5.840717121,0.786415307,1.255684768,0.475768966,58.45503646,63.31592544,0.001784265,2.82E-05,0.008343849
RSM2369,8.02E-05,1.64E-06,48.90243902,4.295320752,0.159720022,0.217895492,0.127230251,37.93108622,18.21127261,0.000603671,3.31E-05,0.026096488
RSM2378,9.50E-05,1.35E-06,70.37037037,1.621407054,0.120375026,0.201410268,0.077905696,57.25979869,30.45798993,0.001155815,3.79E-05,0.0115633
RSM2388,5.63E-05,3.57E-06,15.77030812,5.455819378,0.343856179,0.172815281,0.2691192,14.22246514,23.9883155,0.003618275,0.000150835,0.213623709
RSM2400,4.10E-05,3.48E-06,11.7816092,3.960525274,0.333095354,0.130353245,0.257192503,11.2253777,14.98840285,0.026375136,0.001759703,0.806303116
RSM2401,0.000437933,5.20E-06,84.21788462,4.773311105,0.459918047,0.644071863,0.262351066,54.37370335,163.2019077,0.006577984,4.03E-05,0.057403515
RSM2422,0.000305274,3.08E-06,99.11493506,0.951111781,0.241582924,0.335325349,0.109239471,67.98674019,34.3169282,0.00204746,5.97E-05,0.007124464
RSM2423,6.40E-05,2.89E-06,22.14532872,1.327077704,0.235929475,0.140420538,0.163291818,19.04599329,322.3667636,0.000208256,6.46E-07,0.00417628
RSM2424,0.000139622,7.19E-06,19.41891516,1.75801881,0.546457194,0.290265061,0.352714095,18.22675553,34.89497312,0.063197452,0.001811076,0.350266396
RSM2425,5.96E-05,2.85E-06,20.9122807,1.365433239,0.236543624,0.131258853,0.164522559,17.67016348,136.1391853,0.000271304,1.99E-06,0.00579815
RSM2428,0.00028424,7.94E-06,35.79848866,3.655659696,0.617958975,0.546560029,0.397777213,30.43234274,66.49871355,0.004913516,7.39E-05,0.043510942
RSM2430,0.00013285,7.36E-06,18.05027174,1.757864809,0.560396323,0.281489097,0.369636451,16.86647032,27.78881929,0.092381559,0.003324415,0.456256052
RSM2434,0.000119438,7.85E-06,15.21503185,1.703892721,0.589592483,0.238232837,0.389708637,13.53938731,16.22251264,0.435858391,0.026867502,0.769845345
RSM2454,5.44E-05,3.90E-06,13.94871795,3.632178421,0.367947297,0.155550162,0.279608545,12.32132598,30.30264278,0.015323964,0.000505697,0.333789607
RSM2459,0.000710698,3.53E-06,201.3308782,2.093890787,0.267336521,0.656132905,0.092689863,156.7822874,90.28932686,6.64E-05,7.36E-07,0.000236207
RSM2467,0.000243734,7.23E-06,33.71147994,3.301205215,0.603169727,0.567109501,0.392851171,31.97247758,91.24175958,0.003940952,4.32E-05,0.029161126
RSM2469,5.87E-05,2.79E-06,21.03942652,3.319942974,0.26547655,0.157802641,0.201321637,17.36046024,20.00434574,0.003821425,0.00019103,0.156066144
RSM2476,5.41E-05,3.77E-06,14.35013263,3.084689093,0.350491996,0.146762424,0.263333692,12.34371446,25.44705387,0.004845525,0.000190416,0.171901832
RSM2477,0.000511501,4.53E-06,112.914128,6.247758042,0.429973743,0.96258482,0.264934281,80.4707912,38.42170486,0.000310937,8.09E-06,0.002796012
RSM2481,0.000269997,4.45E-07,606.7348315,1.718356862,0.042230703,0.36690244,0.022640516,358.9233356,1327.443939,3.69E-05,2.78E-08,0.000265002
RSM2492,0.000359812,6.16E-06,58.41103896,4.145301155,0.54731552,0.423106942,0.331463567,28.27169001,32.85708381,0.177268607,0.005395141,0.87791328
RSM2497,3.77E-05,2.52E-06,14.96031746,1.936134669,0.2188529,0.110101633,0.163101916,14.95106453,16.99752109,0.115177406,0.00677613,0.74491126
RSM2509,0.000482627,3.03E-06,159.2828383,2.839410865,0.286391393,0.727610522,0.141447824,113.9305303,34.81839635,0.059106657,0.00169757,0.123187451
RSM2513,9.67E-05,2.98E-06,32.44966443,2.050588193,0.256996199,0.234498893,0.178745411,29.05650105,75.47845075,0.001028435,1.36E-05,0.013911034
RSM2514,0.000126198,5.48E-06,23.02883212,1.511902369,0.378940266,0.238137587,0.241683832,21.82316676,25.82356791,0.243150924,0.009415853,0.667701923
RSM2517,4.85E-05,3.97E-06,12.21662469,3.416151479,0.359822677,0.150408524,0.274092105,12.15383524,15.68506657,0.037727206,0.002405295,0.64635443
RSM2518,3.75E-05,1.95E-06,19.23076923,1.976938875,0.18660925,0.100564262,0.136948419,16.26387662,17.65720147,0.658416759,0.037288851,0.931176499
RSM2523,7.60E-05,5.74E-06,13.24041812,5.735500192,0.537808615,0.227862818,0.406025225,12.42962046,23.82403752,0.011608611,0.000487265,0.3714464
RSM2529,7.67E-05,5.50E-07,139.4545455,0.778592031,0.052012681,0.159718941,0.030428675,116.2547761,111.1966173,9.89E-06,8.89E-08,6.95E-05
RSM2531,0.000534474,1.24E-06,431.0274194,2.522840031,0.124669569,0.742265282,0.058054812,283.1772418,112.6200632,0.001945353,1.73E-05,0.010269481
RSM2573,0.000268579,5.03E-06,53.39542744,1.438151185,0.353087295,0.396691858,0.184887105,47.52083742,97.45175936,0.036797288,0.000377595,0.118640062
RSM2581,0.000109705,1.79E-06,61.2877095,4.354183411,0.152522475,0.278916416,0.104878727,58.90119241,95.22267068,0.00129712,1.36E-05,0.022105777
RSM2615,0.000173944,5.12E-06,33.9734375,2.286562847,0.415841888,0.336786565,0.25934563,28.76161338,70.31372965,0.023917278,0.000340151,0.200223925
RSM2620,8.12E-05,5.13E-06,15.82846004,5.25516881,0.480295618,0.223363,0.364588498,13.56893276,28.03178745,0.003226802,0.000115112,0.161881453
RSM2622,0.000247416,4.78E-06,51.76066946,1.770394049,0.377216481,0.377379538,0.205974957,40.57900057,42.69660734,0.65552068,0.015352992,0.723446726
RSM2629,7.67E-05,1.12E-07,684.8214286,1.053894415,0.010561041,,,,,,,
RSM2631,0.00154208,4.27E-06,361.1428571,2.060552205,0.302252075,0.790860572,0.070052376,250.0428702,404.5211262,0.000256435,6.34E-07,0.00064731
RSM2636,0.00199975,4.86E-06,411.4711934,2.275239598,0.316159792,0.991056015,0.066757381,328.8034257,344.6686093,0.000415875,1.21E-06,0.000906459
RSM2655,0.00126899,8.62E-06,147.2146172,2.800380429,0.574203232,1.154623756,0.196440263,130.1809395,219.7984316,0.027016843,0.000122916,0.061966221
RSM2666,0.000251869,4.27E-06,58.98571429,4.368465366,0.381551205,0.551038259,0.242769067,50.27196074,205.1592636,0.004737127,2.31E-05,0.046559481
RSM2681,8.20E-05,4.26E-06,19.24882629,3.823413661,0.392698683,0.22586518,0.287102631,17.42406699,27.87764898,0.002758304,9.89E-05,0.07063027
RSM2682,0.00026604,5.44E-06,48.90441176,5.808448289,0.505375087,0.634398529,0.340004988,41.32513669,98.01126219,0.002446907,2.50E-05,0.032619967
RSM2700,0.000414654,4.28E-06,96.8817757,1.736620478,0.250092593,0.489680303,0.094355312,114.9433101,42.72160579,0.123788481,0.002897562,0.371715815
RSM2702,0.000161402,3.55E-06,45.46535211,5.513508189,0.337194847,0.40555311,0.237431602,37.83089649,29.96628527,0.002750747,9.18E-05,0.04830008
RSM2706,0.000843014,5.36E-06,157.2787313,5.390693095,0.458471583,0.965755389,0.214474505,99.73070437,49.68423916,0.165849447,0.00333807,0.62151816
RSM2712,5.19E-05,2.47E-06,21.01214575,2.221596199,0.222670639,0.143871922,0.164187534,19.4076649,54.79613477,0.002414253,4.41E-05,0.05229123
RSM2713,0.000515343,1.19E-05,43.30613445,3.111224051,0.808354922,0.807905421,0.445051694,40.20568665,54.02743138,0.059231962,0.001096331,0.217287833
RSM2721,0.000185134,3.30E-06,56.10121212,4.193816907,0.316211951,0.337053543,0.204163849,36.56431754,50.08058588,0.127186885,0.002539645,0.795573155
