MOF,kh_co2,kh_n2,kh_sel,pq_co2,pq_n2,iast_b_co2,iast_b_n2,iast_b_sel,t_sel_co2/n2,t_sel_co2/h2o,t_sel_n2/h2o,water_resistance
RSM2631,0.00154208,4.27E-06,361.1428571,2.060552205,0.302252075,1.263993989,0.025706064,274.1099767,801.0299485,0.000197113,2.46E-07,0.000990939
RSM2636,0.00199975,4.86E-06,411.4711934,2.275239598,0.316159792,1.632568873,0.02046002,444.8164806,425.6830277,0.00026783,6.29E-07,0.001050678
RSM2655,0.00126899,8.62E-06,147.2146172,2.800380429,0.574203232,1.920059719,0.079871768,134.0098935,241.0638875,0.019290076,8.00E-05,0.081447179
RSM2666,0.000251869,4.27E-06,58.98571429,4.368465366,0.381551205,1.521260271,0.154801114,54.78288024,157.8976757,0.002270048,1.44E-05,0.024117512
RSM2681,8.20E-05,4.26E-06,19.24882629,3.823413661,0.392698683,0.757105361,0.232405704,18.16038119,32.10303578,0.001616443,5.04E-05,0.039100496
RSM2682,0.00026604,5.44E-06,48.90441176,5.808448289,0.505375087,1.821630788,0.240356303,42.24937261,109.0827216,0.002324153,2.13E-05,0.031965427
RSM2700,0.000414654,4.28E-06,96.8817757,1.736620478,0.250092593,0.886954336,0.032630931,151.5260219,46.17381027,0.057421946,0.001243604,0.328952449
RSM2702,0.000161402,3.55E-06,45.46535211,5.513508189,0.337194847,1.252916033,0.174489749,40.02832977,29.31516723,0.002903,9.90E-05,0.049984764
RSM2706,0.000843014,5.36E-06,157.2787313,5.390693095,0.458471583,2.09933377,0.124111193,94.29441306,55.56343082,0.07684797,0.001383067,0.43210801
RSM2712,5.19E-05,2.47E-06,21.01214575,2.221596199,0.222670639,0.499268343,0.130265999,21.36576148,52.58848572,0.002183665,4.15E-05,0.041271256
RSM2713,0.000515343,1.19E-05,43.30613445,3.111224051,0.808354922,1.701714484,0.21922055,43.27338341,57.85077223,0.108698028,0.001878938,0.406482705
RSM2721,0.000185134,3.30E-06,56.10121212,4.193816907,0.316211951,0.847225969,0.149192334,31.65688457,68.67070629,0.046276697,0.000673893,0.613127957
RSM2722,0.000298584,4.31E-06,69.27703016,4.467166409,0.394762943,1.222955739,0.163426209,41.71617252,70.41667995,0.00034415,4.89E-06,0.005244663
RSM2724,0.0248322,4.91E-06,5057.474542,3.660228288,0.4278918,3.650879508,0.011223841,1813.307393,286.6540352,0.000704764,2.46E-06,0.003039189
RSM2728,0.000132928,6.05E-06,21.97157025,3.827121724,0.544583154,0.899212536,0.28781487,17.41664685,22.21337495,0.022139334,0.000996667,0.322649682
RSM2729,0.00196696,1.39E-05,141.5079137,2.148719211,0.869822949,1.805181957,0.095645675,105.2134033,134.7238095,0.290200793,0.002154042,0.512304081
RSM2738,8.75E-05,5.71E-06,15.32399299,4.198702585,0.513896225,0.791997953,0.306393726,14.40985506,25.78921655,0.013945086,0.000540733,0.291687382
RSM2742,4.43E-05,1.61E-06,27.51552795,1.630748508,0.149331589,0.391152167,0.087655,24.87622459,211.2752463,0.001004076,4.75E-06,0.009563368
RSM2752,0.00163515,8.87E-06,184.3461105,1.925911625,0.615117465,1.686430515,0.062719636,149.8926513,149.3629246,1.060291702,0.007098761,0.75869117
RSM2754,2.08E-05,1.86E-06,11.1827957,1.661412676,0.178502394,0.217390867,0.11624117,10.42549644,21.79860977,0.002266834,0.00010399,0.133621199
RSM2759,6.68E-05,5.09E-06,13.1237721,4.796704533,0.471688011,0.594904951,0.292306672,11.34551662,16.27128145,0.008219449,0.000505151,0.400198486
RSM2771,0.00036164,1.40E-06,258.3142857,3.400675634,0.132230854,1.51998853,0.031851217,266.0294404,54.56992924,0.075559605,0.001384638,0.506212881
RSM2772,0.00055331,1.50E-06,368.8733333,4.033788247,0.145886054,1.441566829,0.051685227,155.4833074,53.15373348,9.92E-05,1.87E-06,0.001791692
RSM2774,0.000156123,3.36E-06,46.46517857,4.568196229,0.316768585,1.335088172,0.176576741,42.14944615,37.42982963,0.000143612,3.84E-06,0.00504465
RSM2783,7.09E-06,1.44E-06,4.923611111,0.786289292,0.143770273,0.088637114,0.106244371,4.650772501,12.64490514,0.469172851,0.037103707,0.879862154
RSM2785,0.000937151,8.92E-06,105.0617713,6.148717333,0.768363525,3.136444902,0.201475244,86.78234722,117.0089172,0.058569306,0.000500554,0.276939404
RSM2789,2.77E-05,3.47E-06,7.982708934,2.966262307,0.34498081,0.306256009,0.243057787,7.024096998,10.26952645,0.01931095,0.001880413,0.990013855
RSM2800,0.000156943,4.20E-06,37.36738095,4.602055677,0.40075122,0.979305678,0.201941652,27.03384308,120.9805379,0.004063718,3.36E-05,0.07496321
RSM2808,2.70E-05,1.91E-06,14.13612565,2.651345351,0.18453793,0.301944023,0.127901732,13.16028918,25.67486112,0.001306063,5.09E-05,0.106366007
RSM2817,0.000228261,1.75E-06,130.4348571,1.946875734,0.155967444,0.776826301,0.043402282,99.77615873,298.2010445,0.000450054,1.51E-06,0.004346138
RSM2818,0.00071653,1.25E-05,57.3224,3.671458349,0.731748065,1.792801575,0.166873849,59.89069647,94.25864314,0.021148571,0.000224367,0.114691672
RSM2819,0.000181299,4.08E-06,44.43602941,2.585817127,0.358369862,0.974274571,0.150271324,36.14270687,36.17130242,1.655882565,0.045778904,0.878462328
RSM2826,0.000615318,6.16E-06,99.88928571,2.553784101,0.446824858,1.501154881,0.088167984,94.91394285,341.6613219,0.001197752,3.51E-06,0.008845038
RSM2827,0.000150823,7.11E-06,21.21279887,4.333069781,0.603043852,1.168469295,0.317407078,20.52183158,26.35221436,0.006148832,0.000233333,0.106662502
RSM2831,6.82E-05,4.86E-06,14.03292181,6.206970537,0.468347281,0.700499168,0.307552473,12.69707899,82.46945819,0.000207179,2.51E-06,0.011593914
RSM2836,0.000247304,2.80E-06,88.32285714,1.722678192,0.24729251,1.013069712,0.073433485,76.90606917,74.7702599,0.753761806,0.010081038,0.8110262
RSM2839,8.25E-05,5.31E-06,15.53672316,4.123986633,0.472375615,0.656791035,0.281612952,13.00139676,14.79922913,0.103791918,0.007013333,0.937785569
RSM2842,6.23E-05,2.99E-06,20.8361204,2.233876625,0.270446079,0.523614128,0.149658988,19.50401277,48.12941421,0.001969349,4.09E-05,0.04112619
RSM2843,0.00161134,5.20E-06,309.8730769,5.328557458,0.456715424,2.334941568,0.105726928,123.113541,81.85810012,0.000417022,5.09E-06,0.004294024
RSM2845,0.000325878,8.63E-06,37.76106605,4.250011486,0.669969083,1.722352264,0.26362394,36.42105774,41.8089905,0.024271039,0.000580522,0.168478762
RSM2850,0.000213456,3.86E-06,55.29948187,4.089906404,0.368023908,0.981953761,0.162609721,33.66355317,33.30410868,0.003037058,9.12E-05,0.054727524
RSM2852,0.000332186,7.08E-06,46.91892655,3.313412204,0.533671784,1.293657922,0.183106725,39.38497549,31.58756165,0.035537318,0.001125041,0.246332426
RSM2861,0.000119224,2.98E-06,40.00805369,3.975174485,0.286018803,0.835109817,0.151926051,30.64268115,83.18219825,0.012983461,0.000156085,0.253010668
RSM2873,0.00063964,8.01E-06,79.85518102,1.454739503,0.466479559,0.928636357,0.080957871,63.94432748,84.109871,0.039051194,0.000464288,0.186007987
RSM2879,0.000375745,8.63E-06,43.53939745,5.815664881,0.7352691,2.337643228,0.307708082,42.35013001,55.56548661,0.003818202,6.87E-05,0.037754541
RSM2882,2.12E-05,1.13E-06,18.76106195,1.322603806,0.103130745,0.220954786,0.0645482,19.08247477,177.9722684,0.002676992,1.50E-05,0.038917244
RSM2891,0.00480393,4.48E-06,1072.305804,3.457596052,0.39724629,3.202880047,0.019216197,929.156052,274.4302161,0.000140913,5.13E-07,0.000645323
RSM2895,0.000501028,1.05E-05,47.71695238,5.104509389,0.837333443,2.306253169,0.293029569,43.87437626,190.5652707,0.00029185,1.53E-06,0.002397418
RSM2896,0.000158878,2.52E-06,63.0468254,3.804810768,0.240797302,0.999989401,0.11890338,46.88313227,108.6199611,0.00060623,5.58E-06,0.011287024
RSM2898,0.000113634,3.62E-06,31.39060773,5.414358443,0.343151727,1.090357008,0.205899266,29.52088294,155.5743023,0.0003033,1.95E-06,0.006284483
RSM2904,0.00013401,4.11E-07,326.0583942,3.082263082,0.040030385,0.76901221,0.016008916,267.785298,52.27240401,0.000143439,2.74E-06,0.002659006
RSM2905,0.000223729,5.63E-06,39.73872114,3.944321552,0.480415907,1.278146373,0.20391032,34.94272787,49.38576303,0.01230976,0.000249257,0.143764584
RSM2910,0.000364064,8.00E-06,45.508,1.344242288,0.482001649,0.797690033,0.126686109,35.10108891,35.69474208,6.412695745,0.179653791,0.957981523
RSM2922,0.000305273,1.36E-06,224.4654412,3.606267643,0.128713266,1.608888557,0.052788126,169.9045993,1231.808981,0.000716266,5.81E-07,0.006223408
RSM2924,7.51E-05,4.92E-06,15.26422764,6.982774271,0.468603975,0.82297553,0.310591084,14.77111772,23.50773492,0.006582992,0.000280035,0.214561064
RSM2929,0.000215428,6.54E-06,32.94006116,6.958312697,0.589704702,1.472809241,0.300095913,27.35910213,45.81432628,0.002931648,6.40E-05,0.066103613
RSM2943,3.43E-05,1.11E-06,30.9009009,1.884957362,0.105475733,0.313751351,0.068796528,25.42345134,41.24648121,0.015014002,0.000364007,0.29485236
RSM2950,0.0002155,3.72E-06,57.93010753,3.05761359,0.327141191,1.11901303,0.133242599,46.81741911,98.76577903,0.002971198,3.01E-05,0.037668927
RSM2953,0.00103015,8.00E-06,128.76875,2.406314459,0.582599885,1.735313052,0.091504713,105.7182076,230.6161551,0.00643726,2.79E-05,0.031635682
RSM2958,5.40E-05,4.11E-06,13.13868613,4.87367131,0.390327651,0.599536751,0.259823257,12.863324,26.33775038,0.002365185,8.98E-05,0.098925413
RSM2965,9.41E-05,3.69E-06,25.50135501,5.471135727,0.35702171,0.891782427,0.225956185,22.00138894,58.58700719,0.001290106,2.20E-05,0.039699634
RSM2966,6.13E-05,2.48E-06,24.71774194,3.345307852,0.245212741,0.516664521,0.152636679,18.86970684,24.57227252,0.002072648,8.43E-05,0.125055721
RSM2972,0.00023861,5.84E-06,40.85787671,1.817878021,0.419342323,0.802333264,0.140433514,31.84926804,32.90290134,3.763976266,0.114396485,0.938246126
RSM2975,0.000250328,6.97E-06,35.91506456,5.587027832,0.596403384,1.740163955,0.287814037,33.7049447,106.7323374,0.001583217,1.48E-05,0.021572763
RSM2981,6.52E-05,4.45E-06,14.65168539,5.347003606,0.420991303,0.678695747,0.270979401,13.96221336,40.70407434,0.001286863,3.16E-05,0.051336255
RSM2982,0.000106709,2.66E-06,40.11616541,1.367366504,0.234096574,0.4721832,0.094999808,27.70787528,29.30647254,11.94116502,0.407458284,0.924381837
RSM2985,0.000158043,6.66E-06,23.73018018,5.455266731,0.590609445,1.321929675,0.317982981,23.17500824,49.8222985,0.001186259,2.38E-05,0.021740314
RSM2992,5.29E-05,1.79E-06,29.55307263,0.905822911,0.158119473,0.294535798,0.072227563,22.73267511,22.57790218,1.565310638,0.069329321,0.873504291
RSM2998,0.000337168,3.66E-06,92.12240437,6.354185092,0.342954564,2.518992643,0.152655549,91.98769258,79.88080921,0.000117086,1.47E-06,0.001219202
RSM3003,0.000284874,7.63E-06,37.33604194,4.942181669,0.64141297,1.739736097,0.267016617,36.32122653,100.0437001,0.00325323,3.25E-05,0.033921653
RSM3007,2.39E-05,2.28E-06,10.48245614,2.135033348,0.219468267,0.246884958,0.14875382,9.2521342,17.27597011,0.004208757,0.000243619,0.318165502
RSM3012,0.000379253,5.74E-06,66.07195122,5.019097332,0.508583138,1.128610135,0.201737313,31.18696662,34.57249344,0.003309623,9.57E-05,0.076487
RSM3013,0.000102097,5.33E-06,19.15515947,5.2885628,0.500438878,0.952615382,0.298847879,17.76981199,42.48209021,0.003619748,8.52E-05,0.100803164
RSM3015,1.94E-05,1.58E-06,12.27848101,1.683784662,0.149432248,0.197748282,0.097987614,11.2501149,14.70053175,0.027725572,0.001886025,0.644889663
RSM3019,8.36E-05,5.35E-06,15.62616822,5.608126422,0.517101209,0.714717582,0.328048357,12.14540551,16.50688059,0.01322026,0.000800894,0.518520539
RSM3032,0.000278857,4.93E-07,565.63286,1.419154297,0.047364002,0.875441886,0.011423645,427.2066952,648.7925909,0.006668695,1.03E-05,0.03779008
RSM3040,0.000155706,5.42E-06,28.72804428,2.256653828,0.425873309,0.80947348,0.171967234,26.24051413,36.40596168,0.022031445,0.00060516,0.239723587
RSM3044,0.000340989,7.25E-06,47.03296552,3.834156248,0.58860177,1.369886518,0.211391483,36.12538857,55.49711274,0.005345062,9.63E-05,0.051454605
RSM3062,4.47E-05,4.16E-06,10.74519231,3.997937937,0.404692681,0.477384576,0.266233573,9.995878837,13.79060812,0.019403556,0.001407012,0.636544404
RSM3065,0.000245969,2.98E-06,82.53993289,4.127030729,0.281876556,1.109342859,0.121156415,51.04283638,47.39901626,0.111363774,0.002349495,0.640625466
RSM3076,0.00023443,3.90E-06,60.11025641,2.579108747,0.35798632,1.146743713,0.135500871,47.17801923,94.78288686,0.002375275,2.51E-05,0.020619949
RSM3083,0.00278144,4.14E-06,671.8454106,3.045811636,0.330897007,2.191594885,0.024954576,489.5820623,334.7625512,0.00145944,4.36E-06,0.00836424
RSM3084,0.000547962,3.04E-07,1802.506579,0.368417034,0.029860076,0.321615044,0.002149483,834.0993082,57.41841463,0.008992296,0.00015661,0.07660647
RSM3092,0.000240629,6.35E-06,37.89433071,4.832051602,0.542041138,1.570001619,0.249607968,35.06364635,46.94552924,0.000812891,1.73E-05,0.008709801
RSM3110,0.00145373,8.43E-06,172.4472123,5.948380108,0.729325643,2.59267063,0.194099531,74.46261501,109.0933128,0.012067675,0.000110618,0.10448864
RSM3120,0.274803,5.77E-06,47626.16984,1.282662515,0.467855114,1.279962634,0.00509072,1401.630429,1595.178406,0.000192584,1.21E-07,0.001059162
RSM3126,0.000668075,1.24E-05,53.87701613,5.637448805,0.98896823,2.926436106,0.316609913,51.52641874,91.93920385,0.008711387,9.48E-05,0.053170563
RSM3130,0.000267724,7.45E-06,35.93610738,4.825760892,0.548154152,,,,,,,
RSM3145,0.000277407,5.06E-06,54.82351779,2.498745733,0.428301239,1.108523756,0.143152051,43.16809165,61.2677495,0.016336113,0.000266635,0.161130888
RSM3148,0.000425537,6.94E-06,61.31657061,1.635867458,0.477277458,1.090557724,0.107496872,56.55464154,78.48796845,0.002508319,3.20E-05,0.013788843
RSM3150,0.00105936,1.06E-05,99.93962264,3.471625585,0.806081383,2.36968164,0.168609842,78.34702392,163.1100929,0.001020144,6.25E-06,0.005959993
RSM3159,0.000703013,9.23E-06,76.16608884,2.126463307,0.618169215,1.609892676,0.114990259,78.04611568,42.58875174,0.063567465,0.001492588,0.234717968
RSM3169,0.000186208,4.38E-06,42.51324201,4.677315689,0.408832627,1.114622693,0.215972232,28.77036589,47.72767265,0.00193442,4.05E-05,0.041987593
RSM3176,0.000102794,6.42E-06,16.01152648,6.551742338,0.584746548,0.932946375,0.36260875,14.34279606,19.07404296,0.017309969,0.000907514,0.491539774
RSM3180,0.000470417,6.55E-06,71.81938931,5.905644166,0.574853558,2.033809788,0.222676968,50.91555187,81.04339794,0.007604042,9.38E-05,0.079988556
RSM3195,0.000454555,6.67E-06,68.14917541,3.568057303,0.518192214,1.641011402,0.133869065,68.335565,64.94446175,1.431640174,0.022044069,0.899977929
RSM3200,0.000311926,3.69E-06,84.53279133,1.396194892,0.293332868,0.799948843,0.073969131,60.28747857,56.54768301,0.00723765,0.000127992,0.04109167
RSM3205,0.000290476,2.07E-06,140.32657,1.167070174,0.177165606,0.66091896,0.041510389,88.75786221,43.26524061,0.000862571,1.99E-05,0.006226438
RSM3206,3.31E-05,2.39E-06,13.84937238,2.527549453,0.226298411,0.337302111,0.148693628,12.64567804,34.59130727,0.001779879,5.15E-05,0.086791555
RSM3213,0.00104688,3.04E-06,344.3684211,1.369163297,0.249276616,1.03174875,0.028850581,199.358521,658.3801524,0.003233858,4.91E-06,0.015024889
RSM3217,3.94E-05,1.55E-06,25.41935484,2.034814209,0.147871208,0.389605972,0.091283913,23.79286698,59.882136,0.001004578,1.68E-05,0.022906801
RSM3226,0.000122186,7.61E-06,16.05597898,6.416247161,0.690837833,1.037749963,0.411805481,14.04804939,27.36557109,0.004014728,0.000146707,0.146755
RSM3256,8.91E-05,3.70E-06,24.08108108,3.96354635,0.349778747,0.767143282,0.200994036,21.27691886,53.51689562,0.030573095,0.000571279,0.451750016
RSM3265,0.000102078,5.39E-06,18.93840445,4.585555825,0.497335968,0.839415613,0.289781703,16.14810274,23.3418296,0.008279498,0.000354706,0.243180138
RSM3266,0.000111084,3.80E-06,29.23263158,3.547232552,0.345367275,0.875233015,0.184606286,26.42972395,59.8927544,0.001051053,1.75E-05,0.018107813
RSM3273,7.84E-05,1.53E-06,51.24183007,3.1534752,0.146303039,0.710414966,0.092046333,43.02501529,17.74237124,4.64E-05,2.62E-06,0.001095881
RSM3275,0.000861995,3.71E-06,232.3436658,3.623373558,0.344247554,1.404623198,0.101104289,77.44719211,44.8203198,0.003685788,8.22E-05,0.043279995
RSM3284,0.000103475,4.77E-06,21.69287212,3.415399306,0.430258201,0.827936465,0.234742123,19.66171538,44.40487771,0.004642765,0.000104555,0.084502078
RSM3286,0.000111762,6.08E-06,18.38190789,5.128041532,0.562926218,0.939155424,0.331047087,15.81477881,19.1138027,0.025329064,0.001325171,0.476348202
RSM3287,3.02E-05,2.86E-06,10.55944056,3.118805686,0.280188938,0.330268399,0.186054342,9.895611438,15.96644899,0.006111284,0.000382758,0.377152883
RSM3305,3.98E-05,3.05E-06,13.04918033,2.779054692,0.287690594,0.400784886,0.182154187,12.26556616,33.00946763,0.004136962,0.000125327,0.150371648
RSM3317,9.49E-05,4.32E-08,2196.759259,3.225715306,0.004215485,0.767651519,0.001994847,2145.210426,23.98838489,0.187440708,0.007813811,0.700060084
RSM3320,4.13E-05,4.20E-06,9.833333333,3.833502722,0.410795974,0.445322922,0.283036324,8.770983545,12.69268052,0.009017314,0.000710434,0.605372637
RSM3323,2.17E-05,2.74E-06,7.919708029,2.043354577,0.269100181,0.243347976,0.194020357,6.991910484,9.828037428,0.016925691,0.001722184,0.977455416
RSM3324,0.000366122,1.69E-06,216.6402367,2.500783393,0.160486339,1.222545851,0.041295267,165.0366109,124.1149013,0.000800516,6.45E-06,0.004458736
RSM3334,2.62E-05,2.81E-06,9.323843416,2.368908367,0.280318916,0.284170236,0.196269657,8.071250865,10.3776966,0.023697055,0.00228346,0.949754601
RSM3337,2.28E-05,4.44E-06,5.135135135,2.22874739,0.448996016,0.266993092,0.331879034,4.484723058,4.692835199,0.110260694,0.023495539,0.909565831
RSM3341,0.000147966,5.20E-06,28.455,1.466850839,0.393831343,0.669700369,0.15038282,24.82548458,72.64671656,0.008526526,0.00011737,0.081417581
RSM3355,4.28E-05,4.39E-06,9.749430524,4.420270166,0.440529896,0.470560427,0.301873388,8.689724237,8.906595325,0.398476128,0.044739445,0.9314428
RSM3363,0.000169694,4.94E-06,34.35101215,2.900543312,0.413912641,0.744185729,0.182868378,22.68601145,28.08502573,0.016919391,0.000602435,0.426847101
RSM3364,0.000248064,6.49E-06,38.22249615,4.695425544,0.573691953,1.637772194,0.264679878,34.49435187,106.356699,0.001381477,1.30E-05,0.014944528
RSM3369,0.000120461,1.97E-06,61.14771574,0.861045461,0.159280766,0.454399486,0.047152746,53.72126882,18.25748627,0.044079217,0.002414309,0.281570865
RSM3372,0.000346343,5.58E-06,62.06863799,5.97677861,0.499867122,2.037755558,0.215519079,52.70863684,127.2488311,0.000517011,4.06E-06,0.006762193
RSM3373,0.000196252,6.12E-06,32.06732026,8.789444323,0.577811698,1.695491327,0.339436599,27.84532728,93.53680748,0.000135739,1.45E-06,0.003258594
RSM3388,0.000387869,9.39E-06,41.30660277,2.611800508,0.657509483,1.177912335,0.208625567,31.47464646,33.25059957,0.31138886,0.00936491,0.733939492
RSM3391,0.00037617,1.10E-05,34.19727273,9.736535332,0.953954795,,,,,,,
RSM3396,2.91E-05,3.62E-06,8.038674033,3.150655518,0.353237573,0.332196892,0.250490405,7.392986129,7.759942916,0.12108825,0.015604271,0.884126046
RSM3399,7.50E-05,4.31E-06,17.40139211,3.993411853,0.40077639,0.677088721,0.248682543,15.17804027,27.79532227,0.004117359,0.000148131,0.14241583
RSM3405,6.24E-05,3.99E-06,15.63909774,3.869612498,0.36779757,0.708875018,0.239707925,16.48552186,54.34864121,0.002549302,4.69E-05,0.051956361
RSM3407,0.000132918,6.09E-06,21.82561576,2.390201577,0.506828626,0.83633766,0.235843146,19.76850448,30.65701413,0.01134181,0.000369958,0.105581967
RSM3408,0.000305303,8.55E-06,35.70795322,3.126424253,0.618592989,1.421948651,0.211743364,37.4360075,86.34831453,0.009723559,0.000112609,0.076264184
RSM3410,6.09E-05,3.96E-06,15.37878788,3.702618623,0.376863525,0.588947695,0.23932842,13.71822348,14.91834582,0.102317354,0.006858492,0.826906236
RSM3415,3.47E-05,6.23E-07,55.69823435,0.935159217,0.059800691,0.234251594,0.029204085,44.71511785,50.35758875,0.119809096,0.002379167,0.620371055
RSM3416,0.000182759,6.62E-06,27.6070997,5.944534516,0.574426446,1.399807995,0.309175957,25.23935066,50.68534298,0.003820145,7.54E-05,0.065222891
RSM3419,0.000199335,6.94E-06,28.72262248,4.651094872,0.586066658,1.329088818,0.288470349,25.68433023,32.65896626,0.094243642,0.00288569,0.618352627
RSM3420,4.11E-05,3.48E-06,11.81034483,3.716045029,0.333793439,0.438940444,0.221677278,11.03824019,30.15768652,0.001401865,4.65E-05,0.111563585
RSM3423,0.000272556,8.97E-06,30.38528428,6.082704275,0.724450275,1.98767287,0.341309969,32.46469728,63.65794944,0.006107506,9.59E-05,0.066948255
RSM3426,0.000818662,2.05E-05,39.93473171,3.834456659,1.255746813,1.889448337,0.374167141,28.15041471,30.18968789,0.38767868,0.012841427,0.700111095
RSM3438,4.70E-05,1.15E-06,40.86956522,0.856047395,0.099628628,0.292839538,0.04680566,34.87761362,47.96217235,0.000832898,1.74E-05,0.010712405
RSM3442,2.91E-05,2.52E-06,11.54761905,1.674260999,0.236564025,0.264712217,0.136559113,10.80609343,11.5444716,0.418088517,0.036215474,0.882588861
RSM3455,0.000137408,5.00E-06,27.4816,5.778441047,0.470244448,1.259675559,0.273493436,25.67599108,59.70749587,0.000387459,6.49E-06,0.008182667
RSM3457,2.49E-05,2.39E-06,10.41841004,2.119731526,0.229102136,0.254330672,0.15459911,9.17079889,15.32323636,0.003914653,0.000255472,0.206530015
RSM3461,0.000765001,1.12E-05,68.30366071,3.308893739,0.743662205,1.797221865,0.172805807,57.97740632,98.57275037,0.003056574,3.10E-05,0.019098197
RSM3468,0.000325345,3.80E-06,85.61710526,2.549590581,0.333724473,1.074906781,0.110503017,54.22656415,111.2118963,0.005490578,4.94E-05,0.048051447
RSM3469,5.18E-05,9.78E-07,52.96523517,1.37066385,0.093933338,0.351034447,0.045717329,42.80399513,100.1770031,0.04613317,0.000460517,0.580876457
RSM3474,0.00028831,3.09E-06,93.30420712,3.458535318,0.283397673,1.351266771,0.102327686,73.61449942,320.2485446,0.018748981,5.85E-05,0.175535148
RSM3478,0.000169564,6.10E-06,27.79737705,7.697873695,0.579730419,1.540859075,0.338493762,25.37626332,114.4028692,0.000451707,3.95E-06,0.011216688
RSM3481,0.00179163,1.53E-05,117.1,3.379860002,0.805692164,2.105632243,0.122890168,95.51702908,122.4150096,0.017980039,0.000146878,0.082998262
RSM3485,0.00022131,3.17E-06,69.81388013,2.607678965,0.275064911,1.213290613,0.095587356,70.75869445,328.0594797,0.010699897,3.26E-05,0.08008398
RSM3497,0.000435597,5.87E-06,74.20732538,4.398859195,0.532871993,1.809340083,0.202905809,49.70970029,42.22666716,0.014991478,0.000355024,0.126120484
RSM3517,0.000129533,5.47E-06,23.68062157,5.428601824,0.503971344,1.263304426,0.297130777,23.7014983,46.48529904,0.006644606,0.00014294,0.110029188
RSM3545,9.30E-05,4.96E-06,18.75,7.566902984,0.478118032,,,,,,,
RSM3546,2.26E-05,1.74E-06,12.98850575,2.275754436,0.167293247,0.235099481,0.110837123,11.8244744,29.78561,0.003758843,0.000126197,0.171375188
RSM3548,0.000273528,9.53E-06,28.70178384,5.904516143,0.798215189,1.779294703,0.401102209,24.72909672,27.96948577,0.02592776,0.000927002,0.430052204
RSM3554,2.28E-05,3.19E-06,7.147335423,2.487510039,0.316190011,0.265917837,0.231396388,6.406285865,9.114307647,0.010758495,0.001180396,0.878152575
RSM3565,5.32E-05,1.71E-06,31.11111111,3.186963237,0.161706391,0.523210967,0.106219652,27.45916863,123.1948329,0.000519462,4.22E-06,0.016930085
RSM3582,8.51E-05,3.67E-06,23.1880109,3.729937341,0.336529809,0.676888601,0.186342328,20.24981713,44.62465065,0.002632473,5.90E-05,0.077258584
RSM3594,0.000167731,3.15E-06,53.24793651,1.1349424,0.259606896,0.572061355,0.081399778,39.17732796,38.11671939,0.103924249,0.002726474,0.370009189
RSM3596,0.000249536,4.53E-06,55.08520971,3.938208681,0.40212992,1.4281822,0.162223953,49.07768373,60.86091367,0.001564109,2.57E-05,0.0170348
RSM3604,4.15E-05,1.94E-06,21.39175258,0.936445222,0.169362866,0.274031261,0.083886475,18.21057184,23.8825161,0.026515651,0.001110254,0.261546968
RSM3610,0.000191732,1.50E-06,127.8213333,2.212411139,0.138218457,0.840188582,0.045620438,102.6674428,16.54412651,0.016041315,0.000969608,0.166751152
RSM3616,0.000192479,4.00E-06,48.11975,0.529952515,0.223316214,0.353916155,0.047450568,41.57903414,40.03394909,3.778403359,0.094379981,0.981246617
RSM3629,0.000574926,2.44E-06,235.6254098,3.446721062,0.228446246,1.677687743,0.05588332,167.3571801,54.15521506,0.001106117,2.04E-05,0.008154613
RSM3630,0.000107945,5.49E-06,19.66211293,5.792755483,0.518537402,0.844486581,0.311958582,15.09076433,23.44163559,0.001806212,7.71E-05,0.118153337
RSM3657,6.68E-05,5.36E-06,12.46268657,4.910954723,0.516270956,0.607024486,0.327058618,10.34656127,10.74580838,0.888193165,0.082654849,0.945041556
RSM3683,2.18E-05,3.23E-06,6.749226006,2.285466784,0.323459999,0.249039939,0.226691772,6.124190137,8.856461219,0.006645407,0.000750346,0.788849012
RSM3692,9.23E-05,3.38E-06,27.30769231,5.581705183,0.338015783,0.824134445,0.213265557,21.54233452,40.85723304,0.003649182,8.93E-05,0.173873806
RSM3704,9.55E-05,4.04E-06,23.63861386,5.62068753,0.389937045,0.834643279,0.237274888,19.6094108,49.65106869,0.000713315,1.44E-05,0.030187528
RSM3705,1.95E-05,3.38E-06,5.769230769,2.040524915,0.337387994,0.228792516,0.249821803,5.105366172,5.153686271,1.037712778,0.201353502,0.876247731
RSM3706,0.00101157,4.58E-06,220.8668122,1.827863615,0.329012844,1.181260281,0.044441783,148.1731619,223.389853,0.004008343,1.79E-05,0.022888374
RSM3715,0.000205974,3.55E-06,58.02084507,1.904360771,0.339583368,0.656368229,0.141379908,25.88065583,6.967769147,0.016780915,0.002408363,0.226774439
RSM3728,0.000427215,5.56E-06,76.83723022,6.438207569,0.497846529,,,,,,,
RSM3735,3.92E-05,3.44E-06,11.39534884,3.217654984,0.333489208,0.412696378,0.222207566,10.35350114,16.39767196,0.005076426,0.000309582,0.329865536
RSM3749,0.000315379,8.99E-06,35.0810901,5.418905126,0.740401858,1.583546401,0.314800872,28.04208409,59.82876446,0.002599568,4.35E-05,0.041024972
RSM3754,3.16E-05,2.98E-06,10.60402685,2.740191737,0.29398367,0.326969446,0.204437033,8.915855552,10.07699102,0.055807824,0.005538144,0.859490176
RSM3760,5.87E-05,3.40E-06,17.26470588,2.267749565,0.304563234,0.438527005,0.175836843,13.90278753,13.97378384,0.978480509,0.070022588,0.87355313
