MOF,Molecule,Uptake_sat [mol/kg],Henry [mol/kg/Pa],Heat_henry [kJ/mol],Uptake_des [mol/kg],Heat_des [kJ/mol],Uptake_CO2_bin [mol/kg],Uptake_CO2_ter [mol/kg],WRC [-]
RSM4480,H2O,39.2169105,0.000194394,-38.28941031,0.282819099,-30.52843,0.152499988,0.090065306,0.590592217
RSM4489,H2O,13.3000755,0.00179768,-46.49585056,2.601745659,-44.20014,0.935418996,0.021754298,0.023256207
RSM4490,H2O,90.04431,9.46E-06,-16.21642242,0.091107036,-15.59747,0.065047842,0.061921184,0.951932945
RSM4491,H2O,30.616686,4.97E-05,-28.53097725,0.198046323,-28.73472,0.238261113,0.146978147,0.616878453
RSM4506,H2O,14.4482595,0.000160866,-33.30167796,0.358280471,-32.87946,1.236708552,0.642409526,0.519451025
RSM4509,H2O,7.898871,0.000726615,-35.98202334,2.135719498,-45.20333,0.326418466,0.00172556,0.005286344
RSM4517,H2O,73.15455,0.000987242,-39.76736506,1.379787057,-35.22896,0.159471261,0.059838688,0.375231799
RSM4548,H2O,6.333882,0.00647731,-52.9399813,1.89553506,-46.28001,0.410850956,0.00476361,0.011594497
RSM4556,H2O,99.480975,1.92E-05,-20.53305665,0.144609835,-19.8423,0.073747218,0.068296247,0.926085746
RSM4560,H2O,71.22426,0.000130751,-31.97021228,0.404105635,-27.08773,0.120343908,0.075954761,0.631147541
RSM4564,H2O,2.76135255,1.36E-05,-26.9787554,0.063029251,-30.84716,0.215935773,0.11489188,0.532065059
RSM4565,H2O,2.9375706,1.19E-05,-25.86469738,0.056629499,-28.3507,0.239787311,0.063567816,0.265100831
RSM4579,H2O,80.312385,1.14E-05,-18.69047006,0.088508037,-15.84922,0.160287122,0.14945444,0.932417018
RSM4599,H2O,21.3494625,9.01E-06,-23.09829154,0.050118424,-21.49171,0.287139844,0.267896149,0.932981454
RSM4602,H2O,37.9123275,0.0021825,-44.67782827,0.624177087,-38.63334,0.196559613,0.04471938,0.227510522
RUBTAK,H2O,23.0931615,4.88E-06,-17.18483773,0.038295438,-18.6797,0.226997455,0.21364157,0.941162845
RUBTAK-NH2,H2O,19.998426,1.95E-05,-26.34709105,0.093013374,-24.50462,0.395149014,0.17828452,0.451183005
RUPRUQ-NH2,H2O,39.3239145,0.00801426,-48.72804758,5.864165405,-43.66776,0.153988259,0.011742337,0.076254755
RUSWIN_clean,H2O,18.6704775,32809.7,-92.82595566,11.01414898,-55.56138,3.134603315,0.007470714,0.002383305
RUVKAV,H2O,71.275875,6.33E-06,-16.66605487,0.058824545,-14.11886,0.066096581,0.06210735,0.939645416
SAHYIK,H2O,74.58312,3.18E-06,-11.78109603,0.042168296,-11.45143,0.029911486,0.028077023,0.938670283
scu+N169+N393_E219_charge,H2O,10.8407595,0.0429981,-57.16698451,0.895753972,-39.39124,0.485341481,0.080513554,0.165890527
scu+N175+N271_E152_charge,H2O,11.1777555,1.71839,-68.15311084,0.631080685,-33.99151,0.456265391,0.130585257,0.286204606
scu+N462+N564_E48_charge,H2O,3.19013445,8.23E-06,-24.75630976,0.033925471,-26.67783,0.810492723,0.74556165,0.919886914
scu+N587+N46_E11_charge,H2O,32.875092,0.204479,-59.32279311,1.833818273,-38.20856,1.559880687,0.172395712,0.110518524
scu+N78+N13_E159_charge,H2O,15.5444955,2.11681,-68.44123876,1.971978534,-48.50262,1.155977646,0.106799352,0.09238877
scu+N78+N705_E141_charge,H2O,35.6064135,0.0384571,-57.1477833,0.995579764,-31.83713,0.557502862,0.105026418,0.188387227
SEQSOY_clean,H2O,27.4451385,1702850,-103.9858698,15.19673012,-51.01934,3.1584921,0.00724988,0.002295361
SIQQEO_clean,H2O,25.293015,1.22923,-59.71115879,14.80039975,-46.66948,2.467210542,0.001249943,0.000506622
str_m2_o1_o17_pcu_sym.129,H2O,15.578406,4.08E-06,-16.61780148,0.032569969,-18.01342,0.250320925,0.236894935,0.946364895
str_m2_o1_o19_pcu_sym.61,H2O,19.9130115,1.41E-05,-24.81675325,0.051236208,-22.06416,0.125437594,0.114745346,0.914760415
str_m2_o1_o9_pcu_sym.185,H2O,12.3324885,9.61E-06,-21.53199033,0.059346109,-23.48474,0.206723553,0.152977973,0.740012305
str_m2_o10_o14_pcu_sym.22,H2O,12.871116,1.03E-05,-21.97661165,0.050570806,-22.30363,0.494764008,0.427389558,0.863825079
str_m2_o10_o17_pcu_sym.90,H2O,20.3087265,6.76E-05,-27.49201984,0.354227706,-30.38549,0.931901853,0.060472982,0.064892007
str_m2_o10_o26_pcu_sym.188,H2O,25.3310325,1.71E-05,-22.45471492,0.091560091,-23.35119,0.750700243,0.648388092,0.863711046
str_m2_o10_o28_pcu_sym.57,H2O,22.673526,1.30E-05,-20.87391909,0.071378939,-21.69426,0.416916939,0.374249859,0.897660478
str_m2_o10_o28_pcu_sym.58,H2O,15.6714795,3.72E-05,-28.52608748,0.124352687,-27.6515,0.648331771,0.511779982,0.789379768
str_m2_o10_o29_pcu_sym.103,H2O,23.960127,0.000542225,-34.63874369,1.077484718,-35.0536,1.149660837,0.031124953,0.027073161
str_m2_o10_o29_pcu_sym.141,H2O,30.795174,1.17E-05,-17.68985475,0.090884601,-20.10633,0.72374252,0.288803207,0.39904137
str_m2_o10_o29_pcu_sym.17,H2O,31.9647255,0.00206648,-41.725524,3.149890795,-42.51237,1.126245037,0.016722773,0.014848255
str_m2_o10_o29_pcu_sym.177,H2O,32.8086585,4.29E-05,-24.25521919,0.29017698,-28.95024,0.763094069,0.081998823,0.10745572
str_m2_o10_o29_pcu_sym.193,H2O,19.403799,3.76E-05,-25.48962204,0.166974142,-28.26604,0.616618916,0.186685922,0.302757372
str_m2_o10_o29_pcu_sym.233,H2O,25.453632,1.42E-05,-20.47079941,0.092266215,-22.76355,0.861427601,0.63677462,0.739208518
str_m2_o10_o29_pcu_sym.238,H2O,17.7749295,1.48E-05,-22.06607559,0.125828365,-29.57713,0.451475806,0.286020015,0.633522353
str_m2_o10_o29_pcu_sym.38,H2O,17.4350475,1.75E-05,-23.28462799,0.093707675,-24.85481,0.471321769,0.304377531,0.645795612
str_m2_o10_o29_pcu_sym.64,H2O,19.9877145,1.37E-05,-21.50395574,0.090908878,-26.26557,0.816004576,0.592330307,0.725890913
str_m2_o10_o29_pcu_sym.82,H2O,19.2603315,1.11E-05,-19.81496154,0.070619967,-21.85757,0.694219495,0.624918579,0.900174345
str_m2_o10_o29_pcu_sym.84,H2O,22.224087,0.0523992,-56.04389918,7.439341186,-46.60335,1.042624117,0.006265598,0.00600945
str_m2_o13_o22_pcu_sym.93,H2O,16.9796145,4.79E-06,-20.84248083,0.027575887,-18.41319,0.139370459,0.133869277,0.960528348
str_m2_o14_o14_pcu_sym.48,H2O,11.5458315,1.68E-05,-23.23669669,0.097786709,-27.83076,0.527092347,0.141917641,0.269246255
str_m2_o14_o17_pcu_sym.222,H2O,13.1554425,6.99E-06,-20.35196402,0.046110497,-23.61638,0.260947113,0.16954246,0.649719626
str_m2_o14_o22_pcu_sym.121,H2O,16.8364245,1.55E-05,-23.09384009,0.077915985,-24.90444,0.500020146,0.447566101,0.895096138
str_m2_o14_o22_pcu_sym.239,H2O,16.2947445,9.14E-06,-20.34965824,0.050610791,-20.56635,0.217386923,0.195437981,0.899032832
str_m2_o14_o23_pcu_sym.139,H2O,19.7492865,1.08E-05,-21.70976898,0.078474975,-23.88177,0.321291933,0.285264295,0.887866346
str_m2_o16_o16_pcu_sym.177,H2O,19.0708545,4.20E-06,-16.15492772,0.036151108,-18.88031,0.30733924,0.281710015,0.916609331
str_m2_o38_o40_fof_sym.70,H2O,26.422995,1.47872,-65.55457042,17.08314439,-51.70053,0.790121405,0.001233296,0.001560894
str_m2_o4_o9_pcu_sym.40,H2O,17.265162,4.48E-06,-16.99425504,0.035872202,-18.7868,0.270771244,0.246181587,0.9091866
str_m2_o40_o40_fof_sym.19,H2O,37.7332845,0.701492,-58.33154703,23.39182074,-51.56283,0.819628831,0.001420264,0.001732814
str_m2_o40_o41_fof_sym.25,H2O,25.2638775,0.00501071,-48.20869203,2.736559595,-44.15715,0.57110564,0.006985313,0.012231209
str_m2_o5_o29_pcu_sym.102,H2O,24.5287245,0.0249357,-48.76558076,10.29500773,-51.19841,1.205529834,0.041866888,0.034729035
str_m2_o5_o29_pcu_sym.50,H2O,29.226744,1.19E-05,-19.74422841,0.081734136,-22.24654,0.533220248,0.212375389,0.398288305
str_m2_o5_o29_pcu_sym.83,H2O,24.3118305,1.00E-05,-19.95226892,0.061258499,-19.58841,0.518015522,0.338635684,0.653717253
str_m2_o9_o14_pcu_sym.72,H2O,12.777432,4.18E-06,-17.76200014,0.029742857,-18.76474,0.280675285,0.246000196,0.876458343
str_m2_o9_o18_pcu_sym.31,H2O,15.069471,1.82E-05,-23.74449092,0.092410778,-24.73078,0.453692253,0.302207594,0.66610702
str_m2_o9_o19_pcu_sym.13,H2O,14.7482925,5.82E-06,-18.75096587,0.045063854,-20.94512,0.279807642,0.250129411,0.893933451
str_m2_o9_o19_pcu_sym.99,H2O,13.870671,0.164751,-59.51360888,6.098207929,-50.81417,0.631173257,0.002736797,0.004336047
str_m3_o1_o12_pcu_sym.96,H2O,12.269607,2.40E-05,-24.34448196,0.098716189,-25.41015,0.328814282,0.137645868,0.418612801
str_m3_o1_o22_pcu_sym.190,H2O,19.6476105,3.74E-06,-16.36202446,0.029839625,-16.94013,0.163049284,0.150390675,0.922363297
str_m3_o1_o6_pcu_sym.147,H2O,19.6254105,7.45E-06,-22.02133957,0.05037641,-23.86762,0.211717074,0.201466897,0.951585497
str_m3_o1_o9_pcu_sym.206,H2O,13.4628015,6.29E-06,-19.89796204,0.042042272,-21.06709,0.407616409,0.371999144,0.91262063
str_m3_o10_o14_pcu_sym.41,H2O,19.3224915,2.63E-05,-24.36918625,0.112841425,-26.07216,0.536223596,0.404233034,0.753851634
str_m3_o10_o14_pcu_sym.51,H2O,12.603495,6.06E-06,-19.42735886,0.033679169,-19.8345,0.35358051,0.329643627,0.932301463
str_m3_o10_o15_pcu_sym.28,H2O,13.5548205,1.52E-05,-22.64807062,0.091070645,-27.85821,0.708199307,0.56499355,0.797788906
str_m3_o10_o15_pcu_sym.33,H2O,15.6169785,0.0320311,-55.91436293,9.348705747,-53.02884,1.783406564,0.000881837,0.000494468
str_m3_o10_o16_pcu_sym.105,H2O,16.714602,4.63E-06,-18.45280063,0.033665471,-20.38475,0.240524123,0.223130133,0.927682974
str_m3_o10_o16_pcu_sym.149,H2O,17.186352,5.32E-06,-18.00178902,0.036697895,-18.72673,0.373711549,0.340041579,0.909903855
str_m3_o10_o16_pcu_sym.41,H2O,11.5322895,5.52E-06,-18.42289342,0.037526477,-20.55127,0.569852516,0.510850411,0.896460745
str_m3_o10_o17_pcu_sym.108,H2O,24.469839,7.98E-06,-18.73810234,0.054181876,-20.27874,0.618384758,0.577320458,0.933594257
str_m3_o10_o17_pcu_sym.189,H2O,18.794409,1.12E-05,-20.67429938,0.066522139,-22.42114,0.628044035,0.528696655,0.841814627
str_m3_o10_o18_pcu_sym.55,H2O,14.418012,2.95E-05,-25.59975381,0.109414028,-26.01301,0.46357465,0.242375779,0.522840883
str_m3_o10_o28_pcu_sym.16,H2O,20.4770025,1.45E-05,-20.87786255,0.075378102,-21.53183,0.43194675,0.393926343,0.911978949
str_m3_o10_o28_pcu_sym.181,H2O,21.891642,1.79E-05,-23.34467844,0.080169188,-22.54273,0.792458232,0.655377305,0.827018104
str_m3_o10_o28_pcu_sym.35,H2O,22.4825505,6.26E-05,-32.01591289,0.147466693,-28.39011,0.355742505,0.309082109,0.868836602
str_m3_o10_o28_pcu_sym.50,H2O,8.4293955,1.04E-05,-23.57136975,0.044829699,-23.75415,0.131028316,0.102168851,0.779746353
str_m3_o10_o28_pcu_sym.93,H2O,27.0635205,1.50E-05,-19.71585777,0.099895123,-22.74868,0.50050478,0.412629795,0.82442728
str_m3_o10_o29_pcu_sym.121,H2O,7.5811335,8.00E-06,-20.78308407,0.044238779,-22.83258,0.691527818,0.42496841,0.614535524
str_m3_o10_o29_pcu_sym.165,H2O,18.1214715,3.51E-06,-15.24893008,0.046296785,-21.32997,0.531214266,0.423209104,0.796682489
str_m3_o10_o29_pcu_sym.227,H2O,23.008413,1.39E-05,-21.35671477,0.081197742,-22.17497,1.356506906,1.281412796,0.944641557
str_m3_o10_o29_pcu_sym.24,H2O,15.369726,2.59E-05,-24.77815271,0.111342871,-26.36317,0.833225969,0.703403598,0.844193081
str_m3_o10_o29_pcu_sym.37,H2O,22.3927515,1.36E-05,-20.49920821,0.079926853,-21.3446,0.849317447,0.735457473,0.865939439
str_m3_o10_o29_pcu_sym.45,H2O,23.2344645,6.80E-06,-17.6645963,0.05332231,-19.15979,0.520730546,0.414436395,0.795874946
str_m3_o10_o29_pcu_sym.55,H2O,22.6901205,1.24E-05,-20.64555362,0.073748978,-21.85613,0.716169836,0.680846525,0.950677466
str_m3_o12_o13_pcu_sym.234,H2O,12.8268825,9.02E-06,-22.0974877,0.044361124,-22.0413,0.214391537,0.199064008,0.928506837
str_m3_o12_o15_pcu_sym.174,H2O,15.090006,4.86E-05,-27.76953244,0.197339441,-31.85563,0.612747027,0.189432381,0.309152673
str_m3_o14_o14_pcu_sym.131,H2O,11.551104,1.98E-05,-24.72915841,0.092660425,-27.08326,0.280074194,0.063684543,0.227384544
str_m3_o14_o16_pcu_sym.116,H2O,13.021521,5.43E-06,-22.15198057,0.033629839,-22.21508,0.160250745,0.146460639,0.913946695
str_m3_o14_o16_pcu_sym.244,H2O,12.7568415,1.24E-05,-22.1900746,0.068612785,-24.72941,0.346644503,0.255313733,0.73652901
str_m3_o22_o22_pcu_sym.40,H2O,9.4629165,4.64E-05,-28.67452656,0.268363271,-34.38169,0.229615159,0.036946365,0.160905599
str_m3_o4_o16_pcu_sym.143,H2O,12.242301,7.16E-06,-21.5896954,0.034631124,-21.02002,0.123534372,0.111694414,0.904156569
str_m3_o4_o17_pcu_sym.145,H2O,14.282592,3.82E-06,-18.2646728,0.026595927,-17.59289,0.16986872,0.157433782,0.926796776
str_m3_o4_o22_pcu_sym.72,H2O,18.867003,4.08E-06,-16.52984333,0.032104694,-17.71432,0.277551083,0.251139403,0.904840291
str_m3_o4_o5_pcu_sym.243,H2O,18.493932,1.13E-05,-20.6124605,0.061583834,-20.97241,0.462121793,0.382542095,0.827794968
str_m3_o4_o9_pcu_sym.187,H2O,12.272715,0.00177433,-43.74536322,2.331140971,-46.56564,0.522751463,0.012746461,0.024383406
str_m3_o40_o40_fof_sym.44,H2O,21.1477755,8.40065,-67.93280157,5.474728623,-47.81018,2.317210238,0.031626885,0.01364869
str_m3_o40_o41_fof_sym.41,H2O,24.6736905,35222.2,-97.52651519,14.24328879,-53.74422,2.03435802,0.002179419,0.001071306
str_m3_o41_o41_fof_sym.27,H2O,22.125519,0.388967,-61.07538582,4.335090209,-39.05714,1.917271876,0.077878788,0.040619585
str_m3_o5_o13_pcu_sym.93,H2O,18.7788135,5.35E-06,-17.81001186,0.036546617,-18.26203,0.488436126,0.422744627,0.86550647
str_m3_o5_o29_pcu_sym.76,H2O,27.5206185,1.44E-05,-20.55829521,0.094563414,-21.69364,0.580396481,0.500214038,0.861848847
str_m3_o5_o29_pcu_sym.79,H2O,27.2019375,1.76E-05,-21.56886235,0.105445716,-23.3442,0.654488107,0.206968086,0.316228949
str_m4_o1_o11_acs_sym.5,H2O,11.226429,25.7289,-72.07589276,6.160472018,-57.62228,1.513634649,0.016895184,0.011161996
str_m4_o1_o14_acs_sym.10,H2O,6.37473,6.00492,-71.40894613,3.039977432,-56.77521,0.931995276,0.00876162,0.009400927
str_m4_o1_o14_acs_sym.139,H2O,11.202786,279.167,-85.57565064,5.595086357,-57.61585,1.482259822,0.009304665,0.006277351
str_m4_o1_o14_acs_sym.44,H2O,16.8354255,89.3814,-76.1192355,7.876883773,-58.49693,1.848433419,0.015748276,0.008519796
str_m4_o1_o15_acs_sym.167,H2O,14.129412,3320.18,-91.69723914,8.530552833,-61.30555,1.96822906,0.003905358,0.001984199
str_m4_o1_o15_acs_sym.172,H2O,10.973904,3096.86,-89.21463585,5.688277411,-52.96936,1.548095423,0.004412703,0.002850408
str_m4_o1_o15_acs_sym.33,H2O,12.4080795,171.607,-80.86468982,5.950378228,-49.52677,1.675940878,0.020450033,0.01220212
str_m4_o1_o22_acs_sym.155,H2O,11.8861575,47.9942,-75.19667121,7.065728602,-55.94568,1.773957336,0.00536805,0.003026031
str_m4_o1_o22_acs_sym.202,H2O,11.8830495,253610,-99.94216492,9.132695982,-61.29159,2.192817731,0.002012096,0.000917585
str_m4_o1_o22_acs_sym.203,H2O,12.327438,52.2338,-81.76525426,7.330989189,-56.22183,1.297187751,0.010680241,0.008233381
str_m4_o1_o22_acs_sym.22,H2O,11.320779,283.561,-81.24988604,7.754339334,-57.26062,1.851994914,0.001511463,0.000816127
str_m4_o1_o22_acs_sym.73,H2O,18.859677,3.26441,-67.96422222,10.52401334,-53.70131,1.75725832,0.008488195,0.004830363
str_m4_o1_o22_acs_sym.92,H2O,15.356739,52571.4,-95.01730781,9.766837234,-56.90236,2.101556937,0.003011569,0.001433018
str_m4_o1_o24_acs_sym.131,H2O,19.7875815,0.975483,-61.14644549,11.49938288,-59.54037,1.6746394,0.00782766,0.004674236
str_m4_o1_o4_acs_sym.145,H2O,11.33976,18.8636,-72.00583529,6.08132715,-50.92457,1.420359831,0.014150544,0.009962647
str_m4_o1_o4_acs_sym.170,H2O,13.666209,10.7337,-70.65282458,6.76734803,-52.7007,1.578907238,0.016085251,0.010187585
str_m4_o1_o4_acs_sym.68,H2O,9.3808875,99.6383,-78.87776942,4.957709225,-55.13108,1.53557566,0.038068173,0.024790815
str_m4_o1_o4_acs_sym.81,H2O,9.9694095,87.276,-74.44817111,4.908768655,-50.09287,1.508586883,0.057794721,0.038310502
str_m4_o11_o15_acs_sym.209,H2O,20.1769695,0.930445,-61.43557013,10.77616974,-60.00864,1.820782403,0.006283988,0.003451257
str_m4_o11_o22_acs_sym.172,H2O,22.0646355,192.168,-81.79189915,10.13596147,-53.24645,1.41520254,0.006525056,0.004610687
str_m4_o11_o22_acs_sym.203,H2O,16.4037465,22.636,-72.52444569,9.49312842,-55.62045,1.772252817,0.005958765,0.003362254
str_m4_o11_o22_acs_sym.225,H2O,14.5269585,6.07293,-69.42097027,9.629572233,-59.15184,2.281942381,0.014457945,0.006335806
str_m4_o11_o22_acs_sym.282,H2O,15.233862,10.7574,-69.65477218,9.287469814,-53.76686,1.658547982,0.003069825,0.001850911
str_m4_o11_o22_acs_sym.57,H2O,13.1634345,1125.45,-83.87880474,8.038235345,-53.74337,1.993685979,0.012544502,0.006292115
str_m4_o12_o15_acs_sym.133,H2O,13.6395135,24.0362,-72.14059897,6.798846611,-52.86918,1.34163411,0.00118716,0.000884861
str_m4_o12_o15_acs_sym.171,H2O,11.886546,465.068,-78.08834431,6.125982843,-48.43062,2.470656428,0.004065723,0.001645604
str_m4_o12_o15_acs_sym.218,H2O,10.872783,79.8125,-74.92075451,7.281616578,-56.23257,1.576734353,0.00200457,0.001271343
str_m4_o14_o14_acs_sym.115,H2O,10.583073,3.96194,-63.9598147,5.745805643,-51.26745,1.782543911,0.056929245,0.031937079
str_m4_o14_o14_acs_sym.127,H2O,9.8165625,59854700,-114.9648234,6.043624072,-62.03616,1.866677735,0.022967148,0.012303756
str_m4_o14_o14_acs_sym.41,H2O,4.0141374,13.7828,-74.30414727,2.487442184,-56.83373,0.730080927,0.00817972,0.011203853
str_m4_o14_o22_acs_sym.127,H2O,4.41539685,3.66615,-70.23059215,3.404620802,-57.66357,0.987532411,0.001822434,0.001845442
str_m4_o14_o22_acs_sym.54,H2O,7.9647495,6.49047,-70.4782064,4.463782565,-53.35712,1.652340745,0.01680028,0.010167564
str_m4_o14_o22_acs_sym.98,H2O,4.25980815,16.8775,-73.35449874,2.879981264,-57.11912,0.861464949,0.002555954,0.002966985
str_m4_o14_o24_acs_sym.190,H2O,7.524579,27.8144,-72.33413184,4.451896681,-53.7638,1.918411581,0.459620645,0.239583961
str_m4_o17_o17_acs_sym.107,H2O,30.452517,0.227337,-58.90216075,8.77548671,-45.70342,1.36854893,0.257947938,0.188482803
str_m4_o17_o17_acs_sym.124,H2O,22.8012315,0.297116,-58.51568602,5.399230858,-45.33983,1.928694654,0.298665882,0.154853896
str_m4_o17_o17_acs_sym.171,H2O,16.9991505,13.547,-71.75811089,4.584078112,-48.46378,2.143117743,0.690761641,0.322316234
str_m4_o17_o17_acs_sym.22,H2O,20.222313,0.813569,-63.09574076,6.019956408,-46.61521,1.52904485,0.326675166,0.213646556
str_m4_o17_o17_acs_sym.32,H2O,18.5220705,0.413228,-59.63918532,6.096628658,-47.36365,1.152841833,0.369697169,0.32068334
str_m4_o2_o17_acs_sym.99,H2O,20.092887,0.430452,-62.31323635,2.99421223,-44.21113,0.849270825,0.219336463,0.25826445
str_m4_o22_o22_acs_sym.116,H2O,13.881993,2.60016,-64.68337912,9.455574647,-59.59824,2.022142036,0.001854772,0.000917231
str_m4_o22_o22_acs_sym.26,H2O,15.7855875,4.56014,-66.17719265,11.1140606,-59.96248,2.997198309,0.007275748,0.002427517
str_m4_o22_o22_acs_sym.29,H2O,16.289139,4.61405,-65.16416019,11.14924897,-54.5675,2.684773106,0.008686787,0.003235576
str_m4_o22_o22_acs_sym.73,H2O,13.235529,280.322,-79.25546831,8.983680932,-53.59766,2.236011005,0.004346827,0.001944009
str_m4_o22_o22_acs_sym.91,H2O,14.625471,25.0215,-72.80194957,10.28596147,-62.50308,2.531450281,0.013706333,0.005414419
str_m4_o22_o22_acs_sym.97,H2O,17.0298975,2.16279,-62.92606344,11.85347867,-60.46061,2.776270877,0.004607177,0.001659484
str_m4_o22_o24_acs_sym.130,H2O,16.947591,1.86782,-62.41558871,11.76079009,-56.9326,2.79143343,0.007152854,0.00256243
str_m4_o22_o24_acs_sym.2,H2O,15.9262245,2.40494,-64.14356374,11.55121574,-55.04395,2.83596505,0.00343716,0.00121199
str_m4_o22_o24_acs_sym.30,H2O,15.7487355,6.38614,-66.99516161,10.88063908,-59.43703,2.582278824,0.008337867,0.003228879
str_m4_o22_o24_acs_sym.66,H2O,14.609487,2.47362,-65.09614025,10.09625471,-55.46084,2.485231236,0.014018559,0.005640746
str_m4_o22_o24_acs_sym.91,H2O,15.2875305,25.269,-67.56581164,10.63899419,-59.15621,2.658489794,0.007677751,0.002888012
str_m4_o4_o11_acs_sym.161,H2O,3.9615123,237.759,-83.93123291,2.173236087,-52.1478,0.711030415,0.019750208,0.027776882
str_m4_o4_o11_acs_sym.80,H2O,12.1604385,7.5318,-68.73633728,6.274325385,-52.658,1.721013765,0.015589941,0.00905858
str_m4_o4_o14_acs_sym.127,H2O,10.142181,27.9894,-67.75810838,5.616692369,-53.56595,1.764495617,0.009848808,0.005581656
str_m4_o4_o14_acs_sym.3,H2O,11.9496495,353.251,-83.1818808,7.931196015,-51.80754,2.169969979,0.003509246,0.001617186
str_m4_o4_o15_acs_sym.13,H2O,4.63323435,6.97368,-71.29823709,2.843839331,-59.89905,0.868568528,0.008729246,0.010050152
str_m4_o4_o15_acs_sym.20,H2O,8.34387,62.4977,-78.06333413,4.69810019,-56.52202,1.72406084,0.048357075,0.028048358
str_m4_o4_o22_acs_sym.111,H2O,13.233198,19.3793,-74.27980703,8.391216146,-59.17574,2.056269545,0.005154444,0.002506697
str_m4_o4_o22_acs_sym.138,H2O,12.4157385,5.54357,-69.56615819,7.259382773,-57.93536,2.001914378,0.00731495,0.003653978
str_m4_o4_o22_acs_sym.167,H2O,10.069476,132.232,-78.62618413,5.519753931,-54.03979,1.843208906,0.010615972,0.005759506
str_m4_o4_o22_acs_sym.183,H2O,12.1690965,2.02543,-65.65275663,8.185544117,-56.24097,2.069354319,0.004531153,0.002189646
str_m4_o4_o4_acs_sym.127,H2O,15.121086,1.12444,-61.66053495,8.93535261,-58.72052,1.853311807,0.010988458,0.005929093
str_m4_o4_o5_acs_sym.113,H2O,12.9397695,33.1213,-75.24384924,8.91156955,-53.19992,2.009063095,0.003604204,0.001793973
str_m4_o4_o5_acs_sym.136,H2O,11.6794755,1167810,-105.1092754,7.284849122,-56.12871,1.034163097,0.009468338,0.009155556
str_m4_o4_o9_acs_sym.52,H2O,7.691634,536427,-104.9073303,6.516296486,-58.56409,1.969619165,0.001481544,0.000752198
str_m4_o5_o14_acs_sym.104,H2O,14.345196,244.621,-76.03947839,10.18194834,-56.98183,1.934148485,0.003431274,0.001774049
str_m4_o5_o14_acs_sym.175,H2O,12.267942,78.2366,-76.54231226,9.056996429,-61.0754,1.800505949,0.000489468,0.00027185
str_m4_o5_o24_acs_sym.154,H2O,18.131184,379.422,-79.00979817,10.79390229,-50.2763,1.821889106,0.013741917,0.007542675
str_m4_o5_o24_acs_sym.178,H2O,13.0202445,2760.9,-91.06086363,8.613509803,-57.50346,2.074019127,0.015514505,0.007480406
str_m4_o5_o24_acs_sym.220,H2O,17.728476,41.5668,-76.52915926,11.92900741,-54.6618,2.135443363,0.003324856,0.001556986
str_m4_o7_o7_acs_sym.141,H2O,25.790628,1.82031,-70.93556619,2.209531149,-41.75099,1.061267539,0.617202999,0.581571542
str_m5_o1_o16_sra_sym.18,H2O,25.0025835,1.14E-05,-20.27482631,0.069896168,-21.31418,0.721976606,0.637736783,0.883320564
str_m5_o1_o16_sra_sym.187,H2O,18.7686015,0.000930175,-42.11549972,0.840559544,-36.5339,0.492803024,0.12029919,0.244112119
str_m5_o1_o16_sra_sym.67,H2O,20.977002,1.86E-05,-23.65536037,0.089553488,-24.39408,0.854036885,0.725818284,0.849867607
str_m5_o1_o16_sra_sym.71,H2O,17.639565,0.00594952,-47.90532702,8.807595366,-57.103,0.905263819,0.002291093,0.002530857
str_m5_o1_o16_sra_sym.97,H2O,21.4486965,1.46E-05,-22.44837772,0.068241837,-23.00925,0.282756496,0.259495108,0.917733499
str_m5_o1_o17_sra_sym.50,H2O,19.121859,1.11E-05,-21.49046944,0.059652633,-22.14063,0.561441598,0.526881125,0.938443334
str_m5_o1_o17_sra_sym.58,H2O,20.7164295,1.42E-05,-21.71205668,0.088816994,-24.51769,0.667149204,0.539217455,0.808241174
str_m5_o1_o18_sra_sym.15,H2O,26.5290555,0.00919139,-49.04448879,5.95488143,-46.51128,0.809991971,0.004493968,0.005548163
str_m5_o1_o18_sra_sym.27,H2O,25.931487,0.00312811,-43.31201241,5.306037471,-45.66988,0.607361534,0.005494149,0.009045929
str_m5_o1_o18_sra_sym.28,H2O,31.1126895,1.13E-05,-18.98950682,0.078425007,-20.11458,0.669833054,0.611394532,0.912756587
str_m5_o1_o18_sra_sym.33,H2O,26.7558285,1.53E-05,-21.2170087,0.097559656,-23.13744,0.680285013,0.580345283,0.853091384
str_m5_o1_o18_sra_sym.55,H2O,27.2452275,1.44E-05,-20.69817654,0.086507962,-21.9179,0.838720011,0.754756544,0.899890946
str_m5_o1_o18_sra_sym.61,H2O,23.5813395,2.29E-05,-23.84572762,0.095478807,-22.81211,0.881228083,0.759742233,0.862140288
str_m5_o1_o2_sra_sym.48,H2O,18.669201,1.65E-05,-22.99255239,0.098148833,-25.79444,0.723829288,0.265266674,0.366476846
str_m5_o10_o29_sra_sym.117,H2O,19.713267,1.83E-05,-21.63697047,0.099334087,-23.19379,1.359837693,1.044287619,0.767950193
str_m5_o10_o29_sra_sym.172,H2O,23.3583405,1.50E-05,-20.9117288,0.080712471,-21.51122,1.466472529,1.371081614,0.93495213
str_m5_o10_o29_sra_sym.189,H2O,26.581392,0.349385,-58.86239301,10.58080267,-50.29345,1.531276563,0.002403766,0.001569779
