MOF,Molecule,Uptake_sat [mol/kg],Henry [mol/kg/Pa],Heat_henry [kJ/mol],Uptake_des [mol/kg],Heat_des [kJ/mol],Uptake_CO2_bin [mol/kg],Uptake_CO2_ter [mol/kg],WRC [-]
691978,H2O,38.389683,4.63E-06,-13.12123291,0.045447308,-15.92945349,0.348108587,0.317350401,0.911641978
010_bcg+N131+14_charge,H2O,37.494135,997121000,-116.7804629,28.42388158,-60.71231,4.467533075,0.005661869,0.001267337
014_dmp+N156+20_charge,H2O,24.2768655,1.11E+12,-141.0107192,16.13855833,-55.93676,3.951049398,0.003562156,0.000901572
022_dmp+N276+33_charge,H2O,25.824927,3156730,-107.1839053,17.35279447,-54.02773,3.060804051,0.01242725,0.004060126
025_dmp+N520+36_charge,H2O,19.7121015,1.59E+13,-145.0492899,12.39814971,-58.20373,2.975421208,0.009388291,0.003155281
027_dmp+N520+39_charge,H2O,34.8509475,1.29E+12,-142.2230586,14.66464302,-49.67977,2.228682368,0.044696997,0.020055346
030_dmp+N520+42_charge,H2O,72.58401,1298310000,-114.4570922,7.513272654,-40.89882,1.61402724,0.072102397,0.044672355
036_bcu+N124+36_charge,H2O,8.9557575,62706200000,-134.1346535,6.821003211,-51.61023,2.254449192,0.012065085,0.005351677
041_dmp+N520+52_charge,H2O,12.8037945,6.31E+13,-149.0612011,6.380883842,-51.73295,1.444478993,0.008655113,0.005991858
045_dmp+N520+57_charge,H2O,17.3815455,2.70E+13,-148.7677032,9.316122963,-53.29681,1.723208047,0.004122054,0.002392081
047_dmp+N520+61_charge,H2O,19.0027005,1.08E+11,-134.284041,0.850090479,-34.35671,0.870017346,0.142196123,0.16344056
048_dmp+N520+62_charge,H2O,53.5416825,1.27E+11,-125.2968017,13.68759748,-45.58276,2.068212183,0.030772365,0.014878727
050_dmp+N520+66_charge,H2O,16.9694025,1.25E+11,-136.8587363,11.29374343,-56.44443,2.407696192,0.02177878,0.009045485
054_dmp+N520+70_charge,H2O,25.247394,3253770000,-118.8064499,1.3727743,-42.5038,1.074851872,0.142330163,0.132418398
061_dmp+N520+77_charge,H2O,42.4896345,12790500000,-118.5473542,2.24890866,-45.45444,1.169559693,0.113139362,0.096736714
063_crs+N324+79_charge,H2O,58.62465,3240880000,-117.3584456,9.13374309,-42.43616,1.249275675,0.062670214,0.05016524
064_dmp+N520+81_charge,H2O,21.3289275,5.61E+11,-138.9298456,13.34496096,-53.875,2.91004584,0.026536599,0.009118963
074_dmp+N520+93_charge,H2O,16.9684035,2.64E+12,-142.1481968,10.11134294,-51.2196,1.066048207,0.00292745,0.002746077
078_dmp+N520+20_charge,H2O,21.2707635,5.72E+13,-144.8394195,6.662929521,-50.00001,1.790216998,0.065692268,0.036695142
093_dmp+N520+79_charge,H2O,29.654205,86025700000,-130.2367461,19.37844049,-60.32215,3.164145771,0.014965868,0.004729829
100_rob+N147+124_charge,H2O,38.385132,5442230,-104.040093,3.527222656,-41.36992,1.901672934,0.105678927,0.055571558
102_dmp+N520+126_charge,H2O,10.7470755,1.75E+13,-149.0067888,5.430363308,-56.76792,0.978271793,0.00560227,0.005726701
103_tfz-d+N586+128_charge,H2O,14.5804605,9878840000,-128.929796,7.50385297,-49.49678,3.001463698,0.228433811,0.076107471
1075_bcg+N586+1035_charge,H2O,45.999843,714839000,-119.2604582,0.205966264,-31.02026,0.208991122,0.112440923,0.538017701
108_dmp+N520+14_charge,H2O,33.646986,967461000,-120.5002441,20.64087638,-53.19519,2.251489814,0.002593321,0.001151825
130_unc+N520+41_charge,H2O,10.4958825,6.06E+13,-150.9499,6.848095101,-58.42549,1.407649171,0.004563003,0.003241577
1313_hex+N586+971_charge,H2O,14.1273585,1.83E+16,-166.4870871,4.091020215,-42.044,2.435838467,0.066068719,0.027123604
1337_tfz-d+N586+1590_charge,H2O,37.0208865,52699500,-113.1806608,1.923321932,-39.52811,1.630590974,0.236042484,0.144758856
151_sxb+N250+183_charge,H2O,46.166232,5490670000,-121.4753108,14.62566646,-51.12882,1.525629156,0.012179035,0.007982959
1565_utk+N245+427_charge,H2O,130.46274,5.21E+11,-126.7177469,9.384695052,-43.18475,2.099737951,0.091898297,0.043766555
1642_lvt+N174+278_charge,H2O,33.2787435,0.0852307,-55.22260017,2.095639814,-42.36122604,2.434371745,0.941618423,0.38680141
165_qtz+N520+39_charge,H2O,86.20038,1.95E+12,-129.2107669,7.618453816,-41.72927,1.607630017,0.05042529,0.031366228
1808_pcu+N668+2161_charge,H2O,68.105715,281321,-89.93219124,10.01615037,-43.43583,1.929193208,0.053069744,0.027508776
1810_dmp+N398+39_charge,H2O,13.0683075,22616.4,-96.6621279,7.789053009,-55.56002,2.000289319,0.007592553,0.003795727
188_dmp+N520+94_charge,H2O,18.0193515,128289000,-114.445911,2.220535889,-44.87201,1.748622286,0.220603504,0.126158465
199_dmp+N520+244_charge,H2O,90.035985,70781200,-108.728262,4.003227096,-43.53554,0.815872279,0.170203827,0.208615774
200_dmp+N520+246_charge,H2O,42.064782,1.15E+11,-127.0882017,3.269500651,-39.8207,1.738238075,0.107247096,0.061698738
309_bcu+N647+383_charge,H2O,38.515779,3695760,-105.4852732,1.46881383,-31.84146,1.090949958,0.098771202,0.090536877
311_dmp+N520+292_charge,H2O,11.478621,1390190000,-121.8737174,2.853892575,-43.56648,1.818133307,0.261099935,0.143608796
315_dia+N520+225_charge,H2O,153.54963,109086000,-110.4419814,6.174847928,-38.38425,1.268255128,0.151473133,0.119434276
322_dmp+N520+396_charge,H2O,63.550275,65343700,-109.8895525,1.862838903,-44.39271,0.90061174,0.279664016,0.310526727
336_dmp+N276+413_charge,H2O,34.0019085,533.438,-80.17672515,3.78064366,-44.07183,1.833900641,0.108997602,0.059434846
345_sxb+N101+424_charge,H2O,78.967065,5056810000,-114.1695003,3.94269499,-35.07877,0.799429415,0.08496643,0.106283842
350_dmp+N520+427_charge,H2O,53.2121235,3.56E+11,-131.0254345,10.71103359,-46.73562,1.788902769,0.008000494,0.004472291
454_sit+N433+556_charge,H2O,11.856465,6234.81,-91.42995487,3.026377357,-51.79477,1.321756703,0.062020955,0.046923125
509_dmp+N390+306_charge,H2O,25.0682955,1115880,-103.4428544,11.08865187,-52.15369,2.289240923,0.027988992,0.01222632
594_tfz-d+N586+731_charge,H2O,20.837475,2446490000,-117.6560292,1.277137288,-39.90104,2.069707136,0.180772332,0.087341986
acs.cgd.5b01178_MAHFUZ1419064_clean,H2O,14.3666745,2824.93,-80.93354028,5.266812451,-46.25654,5.318226042,0.250389363,0.047081369
AlTBAPy,H2O,34.7148615,7.60E-06,-16.41390583,0.050970488,-17.27765084,0.873305779,0.830903746,0.951446522
AlTCPP,H2O,35.7346185,1.36E-05,-19.48137665,0.071151209,-19.69002868,1.178417791,1.074806254,0.912075719
AVIPOL_clean,H2O,30.6871155,281.636,-77.00821346,14.59314804,-49.50609,5.099143318,0.021002902,0.004118908
AZAFIS_clean,H2O,14.80074,937.295,-80.28804861,10.39970192,-53.65245,5.128857274,0.018347933,0.003577392
AZIXUD_clean,H2O,26.235405,280.534,-72.34853967,11.2021852,-47.86262,4.878525741,0.045169617,0.009258866
BABRII,H2O,4.2200868,1.07E-06,-16.37872283,0.010565111,-20.90521,0.283255749,0.253773263,0.895915665
BEPBAB_clean,H2O,17.8013475,8109.01,-82.21123549,12.37872503,-51.78038,5.245154161,0.038376276,0.00731652
BOHWIG,H2O,31.634112,0.000225421,-40.57982124,0.433922254,-32.4448,0.738474919,0.207722916,0.281286352
c6ra01647b_c6ra01647b2_clean,H2O,17.8822665,1922.05,-79.63606318,14.02514667,-56.9683,5.712813622,0.002945004,0.000515509
CALF20,H2O,13.012641,0.000225167,-34.73290228,0.569080137,-35.39071,1.977449492,0.219059678,0.110778899
CANRUG_clean,H2O,30.0197835,10.9826,-67.01238655,9.175280291,-46.66352,4.961864769,0.051211668,0.010321053
Ca-SQA,H2O,9.8440905,3.87E-05,-30.02241685,0.096463559,-29.20713,2.118584405,1.798900489,0.849104942
CAU10,H2O,15.142953,3.35E-05,-26.40687819,0.114250683,-27.26284494,0.776832062,0.334217659,0.430231547
CAU21,H2O,4.45336995,0.000180173,-45.95935074,0.07462664,-30.53080093,0.465053365,0.270830921,0.582365254
cg8013317_si_003_clean,H2O,22.319991,28.3968,-73.78643083,8.601026064,-45.60847,4.701113181,0.06561376,0.013957069
CIFDOM_clean,H2O,28.6692465,5513.92,-83.59376553,15.35188185,-53.02898,5.348973148,0.019905993,0.003721461
CIFJAE_clean,H2O,21.386037,150.29,-73.04840887,15.07564663,-57.48361,4.759850866,0.01421521,0.002986482
CIJVOH_clean,H2O,25.183791,111.147,-74.32064392,22.17618557,-70.86807,6.622733467,6.33E-05,9.56E-06
CIZMIJ_clean,H2O,42.6968715,1637.97,-79.25148348,11.44386538,-42.78576,7.281835692,0.025393472,0.003487235
CuAlPyC,H2O,10.912743,0.000505066,-38.51298573,0.788471961,-38.140441,1.152255902,0.662804942,0.575223734
CUYYAX_clean,H2O,20.5016445,1675.05,-78.82525187,15.20817725,-55.02331,7.290224855,0.052117086,0.0071489
CUYYEB_clean,H2O,20.657544,1241.85,-78.32258179,15.14555528,-60.03251,7.290410656,0.044149096,0.006055776
DAXNOG_clean,H2O,18.735801,2.81397,-63.02113409,11.81908683,-57.87179,4.125119365,0.025330201,0.006140477
DAZMID,H2O,8.9458785,3.33E-05,-31.63332419,0.106115815,-30.90655351,0.779024254,0.52935544,0.679510859
ddmof_16520,H2O,8.433447,422.265,-83.043081,4.346496605,-53.52185,1.993408211,0.364552904,0.182879203
ddmof_16703,H2O,24.215094,2.21E-05,-25.67940647,0.095244463,-25.65726,0.832426242,0.717412123,0.86183266
ddmof_21502,H2O,11.710722,0.538509,-62.59220868,1.915032625,-40.95077,1.12063743,0.030877606,0.02755361
ddmof_2168,H2O,20.3705535,134467,-100.9177035,15.35122936,-58.17757,3.246356431,0.00070286,0.000216507
ddmof_22214,H2O,22.6654785,2.56729,-69.57107206,1.41746041,-37.91066,1.104797646,0.150927541,0.136611027
ddmof_22243,H2O,17.7912465,0.268158,-61.15527798,1.195199572,-35.5329,1.05050129,0.157169097,0.149613426
ddmof_22389,H2O,8.950596,3.3388,-69.0847447,2.562642498,-45.29492,1.14699665,0.15711732,0.136981498
ddmof_22800,H2O,14.2520115,7.31E-06,-20.17510589,0.042366431,-20.58381,0.932840007,0.759634274,0.814324287
ddmof_22900,H2O,23.464401,6548.4,-86.95148253,17.52949945,-59.61711,2.718700487,0.006184413,0.002274768
ddmof_22908,H2O,21.1236885,0.079403,-57.80986947,1.253758922,-40.05644,1.117166876,0.170606326,0.152713377
ddmof_23350,H2O,19.219983,99.7803,-76.57009724,2.304808966,-43.39536,1.983045202,0.493957483,0.24909038
ddmof_23421,H2O,28.055694,0.324987,-60.36808082,4.547812255,-43.21645,1.36149564,0.061713535,0.045327751
ddmof_23639,H2O,17.968902,1.15883,-66.0421798,1.399495678,-40.92846,1.433550352,0.155014206,0.108133074
ddmof_23741,H2O,17.556981,0.401162,-62.86361107,1.369742107,-39.99857,1.230987917,0.249286028,0.202508916
ddmof_23744,H2O,11.873448,0.605051,-60.04561851,1.456285711,-41.44053437,1.150570793,0.340410567,0.29586234
ddmof_3313,H2O,3.72311205,1.62E-05,-34.34037344,0.023556458,-28.76526,0.343404307,0.306627871,0.892906304
ddmof_6878,H2O,19.5162975,58615400,-114.4751318,14.60029304,-56.55804,3.54646116,0.001927298,0.000543443
ddmof_6949,H2O,20.131959,841043,-103.0449957,14.73196531,-56.42304,3.577162209,0.001614484,0.000451331
ddmof_7975,H2O,17.5117485,2.59245,-71.63644724,2.842703696,-44.8416,1.283926132,0.102513306,0.079843617
DEJRUH_clean,H2O,22.6847925,595.954,-78.04814685,12.34518504,-53.41052,5.747838939,0.020283445,0.003528882
DITTEH_clean,H2O,28.329087,37838.4,-90.56068087,15.38865441,-51.62226,5.134262906,0.006079245,0.001184054
DIWNAA_clean,H2O,57.483015,9.8179,-65.28787741,22.67961402,-49.76666,6.823781063,0.004805823,0.000704276
DOLRAZ_clean,H2O,16.6688145,0.552437,-60.88711789,3.320164757,-43.50193,3.26803641,0.177425299,0.054291102
DUJRAD_clean,H2O,19.5355005,1868.22,-81.00437434,12.33752816,-53.41703,4.41587485,0.009730285,0.002203478
DUXMAL_clean,H2O,18.5015355,63.8388,-71.52159169,8.807551846,-50.35194,4.773273918,0.131558817,0.027561548
ECOGEI_clean,H2O,20.5934415,12.6437,-68.36276548,4.713460674,-44.59545,3.900247901,0.248123324,0.063617321
ESIDOB_clean,H2O,16.5663615,0.000586798,-41.16132367,1.10178654,-36.22997,3.321752913,0.20332597,0.061210444
EXOFIH_clean,H2O,20.082675,0.000723092,-36.00253225,8.457437308,-49.21806,4.433852764,0.012670581,0.002857691
FAHGUU,H2O,28.616244,1.79E-05,-24.72609503,0.087597716,-22.40072,0.729490224,0.287317149,0.393860178
FAHHAB,H2O,28.403124,2.28E-05,-27.11417198,0.111508531,-25.54306,0.736952404,0.306798078,0.416306502
FAHHIJ,H2O,25.4702265,3.32E-05,-28.3319001,0.159805843,-28.10605,0.859074256,0.226973141,0.264206662
FAHHOP,H2O,26.1930585,2.28E-05,-26.52772738,0.109514223,-24.68172,0.795365662,0.286303635,0.359964791
FAHHUV,H2O,25.0946025,9.06E-05,-30.62246058,0.314370596,-29.37582,1.371420349,0.090944433,0.066314046
FECXAO_clean,H2O,28.702824,94.7687,-79.97077675,2.528033464,-43.12917,3.771048577,0.177219644,0.046994792
FEXCES_clean,H2O,26.9086755,4868290,-103.1130792,14.72233498,-53.70146,5.786977845,0.030949276,0.00534809
FEZTIP_clean,H2O,22.232634,13.7077,-66.93714944,11.98568088,-55.18394,4.706129877,0.010286807,0.002185831
FIFNUE_clean,H2O,24.278142,1.0281,-59.97230437,17.77979781,-58.40646,5.765639382,0.010187019,0.00176685
FIFNUE01_clean,H2O,24.1299015,1.75937,-62.47101549,17.35069899,-51.14983,5.64962055,0.008286297,0.0014667
FIFPAM_clean,H2O,23.31222,0.0422082,-52.94323372,16.47537394,-52.80589,5.376244353,0.012542452,0.002332939
FIQCEN,H2O,43.9895775,9.00E-06,-19.18777306,0.061195812,-16.9959,0.553913799,0.516906995,0.933190319
FOJKIA_clean,H2O,19.110093,0.000846051,-36.45879806,6.216515281,-46.29992,3.474527164,0.039413623,0.011343593
FUHMOM_clean,H2O,21.1069275,401.065,-74.6975431,12.26689441,-51.94185,5.172418189,0.027901818,0.005394347
GITTOT02,H2O,28.800615,2.63E-06,-13.82029074,0.027082119,-13.80848,0.267481262,0.245920146,0.91939205
HAFVOB_clean,H2O,24.539658,1.19665,-63.15398299,5.673102201,-48.34911,3.927965543,0.043552458,0.01108779
HAWWOT_clean,H2O,35.1383265,15966000,-101.9942167,22.6279831,-56.34311,5.014580202,0.003004129,0.000599079
HAWWUZ_clean,H2O,34.4918625,3041320,-104.1093115,21.97499962,-57.05767,5.179924661,0.010913438,0.002106872
HEKTAU_clean,H2O,21.214986,1188.86,-81.65005476,13.57719481,-57.27592,6.184787409,0.015809525,0.002556195
ic402058f_si_004_clean,H2O,15.886986,4.28644,-69.81295934,3.669980474,-44.32974,2.778939963,0.243202179,0.087516169
INOMOP01_clean,H2O,23.992983,22.1678,-72.11220035,18.21096797,-60.83301,5.619093891,0.009152087,0.001628748
KAYBIX_clean,H2O,19.288581,0.607132,-58.9908742,13.91566743,-59.27475,5.078719339,0.011483745,0.00226115
KAYBUJ_clean,H2O,19.89342,0.82954,-59.54698402,13.52516323,-57.84611,5.06251416,0.012534645,0.002475972
KEWZET_clean,H2O,20.909403,518.287,-77.41270792,14.34268292,-60.56205,4.614178168,0.003355896,0.000727301
KIFJUF_clean,H2O,36.5018505,707.812,-73.44684576,22.22129976,-55.87975,5.562806734,0.025194853,0.004529162
KIFKEQ_clean,H2O,26.8593915,1760330,-103.325798,12.91609899,-49.57577,6.965045451,0.150962017,0.021674233
KISXIU,H2O,120.479955,4.81E-06,-12.22261979,0.060631842,-10.21212,0.182449835,0.170149022,0.932579752
KIYMIQ_clean,H2O,21.6983355,0.000439106,-36.35875019,0.706345442,-34.74748,2.836726561,0.141737829,0.049965277
LAGNAK_clean,H2O,27.9853755,40182700000,-127.5284666,19.25588232,-55.69585,8.311517626,0.097285035,0.011704846
LAGQER_clean,H2O,20.6350665,33945100,-107.2475141,13.70531265,-57.96628,5.010577702,0.019833635,0.003958353
LAGQOB_clean,H2O,19.946811,2142.2,-81.43161205,11.16767694,-55.26017,4.160431579,0.028496736,0.006849466
LASYOU,H2O,39.7752405,1.01E-05,-18.85183024,0.074599965,-18.31886,0.620551112,0.386870123,0.623429909
LEVNOQ_clean,H2O,27.153264,1729.7,-78.47276216,14.71838063,-50.36659,6.219551497,0.030432042,0.004892964
LEVNOQ01_clean,H2O,25.4202765,3764.69,-80.41799198,13.96409463,-54.19163,6.171379726,0.022189222,0.003595504
LIXWAR_clean,H2O,24.0106875,13980.3,-84.91598275,12.87475465,-49.03922,4.8957458,0.043954553,0.008978112
LIXWAR01_clean,H2O,23.4183915,17733.4,-85.80044115,12.57138394,-53.34404,4.94539122,0.01772977,0.00358511
LUFNEG_clean,H2O,18.1269105,14.3191,-70.56424986,10.55134478,-53.68117,5.662423583,0.292291135,0.05161944
lvt+N174+E27_charge,H2O,2.751468,1.58E-05,-24.55256075,0.124094559,-34.06701,0.937667305,0.908274683,0.968653464
MEHMET,H2O,115.62759,6.14E-06,-15.26363291,0.067881505,-12.10193,0.236980548,0.210984559,0.890303279
MgMOF74,H2O,39.1057995,0.0129316,-47.00416068,22.95157383,-50.96615,2.024721296,0.00581116,0.002870103
MIL-160-Al,H2O,19.753782,0.000165205,-31.26322659,0.304512026,-32.08933742,0.612345227,0.127054002,0.207487536
MIL-96-Al,H2O,13.261614,481.406,-81.33508139,3.874233022,-49.69305696,0.64917081,0.054842123,0.084480266
MUGXIX_clean,H2O,23.879097,135510,-97.46491952,2.04374526,-42.64709,4.16395528,0.550931317,0.132309614
NAWKII_clean,H2O,26.5717905,7727.65,-83.24429811,14.73729922,-53.13617,6.358255973,0.023206956,0.003649893
NEYZAU_clean,H2O,31.924044,15.4528,-68.2987577,18.24733647,-49.57786,8.867972541,0.026189855,0.002953308
NOCKOG_clean,H2O,22.052925,15.057,-69.75210642,14.36621845,-56.54986,5.103699098,0.021201491,0.004154142
NOCKUM_clean,H2O,22.123299,61.6276,-70.05933244,9.526603417,-49.11224,4.193759204,0.028615316,0.006823309
NOCLUN_clean,H2O,26.9830455,22.56,-73.65369482,19.77964426,-54.93755,6.320302618,0.004766976,0.000754232
NOSTUM_clean,H2O,29.8772595,12621,-88.22080136,22.86326514,-69.485,7.021840196,0.006011275,0.000856083
NOSTUM01_clean,H2O,30.7285185,30290.2,-89.10712404,23.59466055,-60.21727,7.019373305,0.020254972,0.002885581
OCACUR_clean,H2O,24.1875105,9649.54,-83.4189397,14.89376855,-53.74021,5.595031768,0.002274651,0.000406548
ONIXOZ,H2O,38.969547,1.42E-05,-20.23443186,0.187305887,-25.67837,1.669371583,0.690717361,0.413758907
ORIWET,H2O,32.481486,0.0017968,-41.92439388,0.985129921,-38.45097,0.698242992,0.010259914,0.014693902
OSAVEK_clean,H2O,26.1416655,34.4741,-77.07576161,20.75011535,-57.4236,6.324114032,0.008049971,0.001272901
OSAVUA_clean,H2O,36.0735015,124.048,-69.97605572,25.4300142,-60.24411,9.109596777,0.012756409,0.001400326
OSAWEL_clean,H2O,18.9093495,64.3586,-71.08569324,11.03024286,-55.00487,4.424100084,0.013711473,0.003099268
OZAVES_clean,H2O,24.4857675,41.9792,-66.98260653,12.43376645,-53.1844,4.623993986,0.015955452,0.003450578
PACYAW_clean,H2O,22.018737,344483000,-118.105799,16.67509072,-62.01413,7.95762649,0.035444565,0.004454163
PARHAS_clean,H2O,48.8543745,65.8615,-71.92213038,26.81150333,-57.20507,5.877320166,0.002697423,0.000458955
PEQRUZ_clean,H2O,16.9167885,0.00118607,-40.29573393,4.38256767,-46.89846,3.533624286,0.05631624,0.015937246
PITYUN,H2O,12.9406575,7.30E-07,-12.33779815,0.008462329,-11.98686,0.048406257,0.043690863,0.9025871
POMSOB_clean,H2O,19.4508075,39.1125,-68.31230483,8.584150361,-49.2695,4.200914733,0.017623552,0.00419517
PUZKUS_clean,H2O,20.727696,35.5785,-71.20617545,12.76633619,-53.93919,4.943058687,0.019542524,0.003953529
QIWFIN01,H2O,10.1366865,1.31E-05,-24.27829436,0.05034179,-24.04981,2.069803885,1.904097979,0.919941253
RASKIH_clean,H2O,17.0545395,7.25795,-67.79326615,7.706761762,-49.09832,3.618957685,0.070192331,0.019395731
REJLEY_clean,H2O,17.7250905,3.26E-05,-25.59769227,0.217641276,-30.47679,1.990728901,0.181339834,0.091092179
REYPIW_clean,H2O,17.9369895,0.000938941,-39.51058066,2.718248624,-41.25381,2.272886909,0.030009543,0.013203271
RIPKEH,H2O,1.9819827,2.12E-06,-22.09732284,0.014006514,-25.68824,0.134684361,0.068364149,0.507587878
RSM0011,H2O,11.5643685,0.00241673,-49.54980883,6.172504783,-56.19459,2.010175731,0.023226713,0.011554569
RSM0016,H2O,11.030625,0.0202453,-54.7455402,2.939280343,-50.27637,0.046853621,0.003496539,0.074626867
RSM0022,H2O,14.819166,1.61E-05,-28.41859535,0.049137922,-25.38176,0.152324655,0.13195881,0.866299745
RSM0042,H2O,2.36448315,0.000158516,-38.42310379,0.461548811,-41.71975,0.114561483,0.001342013,0.01171435
RSM0047,H2O,30.9545145,0.00105208,-35.73888835,2.215379224,-36.83896,0.304530553,0.007928769,0.026036039
RSM0055,H2O,13.7855895,0.00015107,-35.45575305,0.681878901,-35.57583,2.404529091,0.059791027,0.024866003
RSM0056,H2O,31.3575555,5.03E-06,-15.38614386,0.087517765,-19.67899,0.542402662,0.486523049,0.896977621
RSM0059,H2O,20.478168,0.00295019,-45.10562183,2.367373895,-42.25158,2.31401363,0.034400878,0.014866325
RSM0068,H2O,10.79475,0.160233,-54.0131401,8.961505664,-68.51478071,4.009223239,0.011059595,0.002758538
