MOF,Molecule,Uptake_sat [mol/kg],Henry [mol/kg/Pa],Heat_henry [kJ/mol],Uptake_des [mol/kg],Heat_des [kJ/mol],Uptake_CO2_bin [mol/kg],Uptake_CO2_ter [mol/kg],WRC [-]
str_m3_o10_o29_pcu_sym.24,H2O,15.369726,2.59E-05,-24.77815271,0.111342871,-26.36317,1.789907422,1.130910768,0.631826403
str_m3_o10_o29_pcu_sym.37,H2O,22.3927515,1.36E-05,-20.49920821,0.079926853,-21.3446,2.126250678,1.810486014,0.851492269
str_m3_o10_o29_pcu_sym.45,H2O,23.2344645,6.80E-06,-17.6645963,0.05332231,-19.15979,1.450923073,1.026326818,0.707361291
str_m3_o10_o29_pcu_sym.55,H2O,22.6901205,1.24E-05,-20.64555362,0.073748978,-21.85613,1.975251893,1.31548428,0.66598305
str_m3_o12_o13_pcu_sym.234,H2O,12.8268825,9.02E-06,-22.0974877,0.044361124,-22.0413,0.669875885,0.559545874,0.835297832
str_m3_o12_o15_pcu_sym.174,H2O,15.090006,4.86E-05,-27.76953244,0.197339441,-31.85563,1.513892215,0.263328774,0.17394156
str_m3_o14_o14_pcu_sym.131,H2O,11.551104,1.98E-05,-24.72915841,0.092660425,-27.08326,0.77302384,0.148761927,0.192441577
str_m3_o14_o16_pcu_sym.116,H2O,13.021521,5.43E-06,-22.15198057,0.033629839,-22.21508,0.521051876,0.471748005,0.905376272
str_m3_o14_o16_pcu_sym.244,H2O,12.7568415,1.24E-05,-22.1900746,0.068612785,-24.72941,0.937274046,0.460762516,0.491598501
str_m3_o22_o22_pcu_sym.40,H2O,9.4629165,4.64E-05,-28.67452656,0.268363271,-34.38169,0.641582317,0.034688907,0.054067741
str_m3_o4_o16_pcu_sym.143,H2O,12.242301,7.16E-06,-21.5896954,0.034631124,-21.02002,0.390419228,0.302681524,0.775273096
str_m3_o4_o17_pcu_sym.145,H2O,14.282592,3.82E-06,-18.2646728,0.026595927,-17.59289,0.563992566,0.471490944,0.83598787
str_m3_o4_o22_pcu_sym.72,H2O,18.867003,4.08E-06,-16.52984333,0.032104694,-17.71432,0.882488933,0.790558832,0.895828607
str_m3_o4_o5_pcu_sym.243,H2O,18.493932,1.13E-05,-20.6124605,0.061583834,-20.97241,1.355155215,1.068854817,0.788732394
str_m3_o4_o9_pcu_sym.187,H2O,12.272715,0.00177433,-43.74536322,2.331140971,-46.56564,1.427792073,0.025652044,0.017966232
str_m3_o40_o40_fof_sym.44,H2O,21.1477755,8.40065,-67.93280157,5.474728623,-47.81018,4.024697308,0.109089835,0.027105103
str_m3_o40_o41_fof_sym.41,H2O,24.6736905,35222.2,-97.52651519,14.24328879,-53.74422,3.809399758,0.003446423,0.000904715
str_m3_o41_o41_fof_sym.27,H2O,22.125519,0.388967,-61.07538582,4.335090209,-39.05714,3.603276113,0.065091734,0.018064598
str_m3_o5_o13_pcu_sym.93,H2O,18.7788135,5.35E-06,-17.81001186,0.036546617,-18.26203,1.383749787,1.14885582,0.830248236
str_m3_o5_o29_pcu_sym.76,H2O,27.5206185,1.44E-05,-20.55829521,0.094563414,-21.69364,1.464099823,1.192158103,0.814260124
str_m3_o5_o29_pcu_sym.79,H2O,27.2019375,1.76E-05,-21.56886235,0.105445716,-23.3442,1.687999215,0.577525889,0.342136349
str_m4_o1_o11_acs_sym.5,H2O,11.226429,25.7289,-72.07589276,6.160472018,-57.62228,1.963806171,0.044122897,0.022468051
str_m4_o1_o14_acs_sym.10,H2O,6.37473,6.00492,-71.40894613,3.039977432,-56.77521,1.267264892,0.030221976,0.023848192
str_m4_o1_o14_acs_sym.139,H2O,11.202786,279.167,-85.57565064,5.595086357,-57.61585,1.992599875,0.03175457,0.01593625
str_m4_o1_o14_acs_sym.44,H2O,16.8354255,89.3814,-76.1192355,7.876883773,-58.49693,2.612915565,0.040213681,0.015390348
str_m4_o1_o15_acs_sym.167,H2O,14.129412,3320.18,-91.69723914,8.530552833,-61.30555,3.063762423,0.008000089,0.002611197
str_m4_o1_o15_acs_sym.172,H2O,10.973904,3096.86,-89.21463585,5.688277411,-52.96936,1.971630867,0.014226933,0.00721582
str_m4_o1_o15_acs_sym.33,H2O,12.4080795,171.607,-80.86468982,5.950378228,-49.52677,2.391961868,0.050728951,0.021208093
str_m4_o1_o22_acs_sym.155,H2O,11.8861575,47.9942,-75.19667121,7.065728602,-55.94568,2.332086639,0.018604982,0.007977826
str_m4_o1_o22_acs_sym.202,H2O,11.8830495,253610,-99.94216492,9.132695982,-61.29159,2.923415357,0.003256336,0.001113881
str_m4_o1_o22_acs_sym.203,H2O,12.327438,52.2338,-81.76525426,7.330989189,-56.22183,2.068941158,0.013114209,0.006338609
str_m4_o1_o22_acs_sym.22,H2O,11.320779,283.561,-81.24988604,7.754339334,-57.26062,2.399127853,0.005365527,0.002236449
str_m4_o1_o22_acs_sym.73,H2O,18.859677,3.26441,-67.96422222,10.52401334,-53.70131,3.011980754,0.019645609,0.006522488
str_m4_o1_o22_acs_sym.92,H2O,15.356739,52571.4,-95.01730781,9.766837234,-56.90236,3.031450445,0.009857362,0.003251698
str_m4_o1_o24_acs_sym.131,H2O,19.7875815,0.975483,-61.14644549,11.49938288,-59.54037,2.940890255,0.015501535,0.005271035
str_m4_o1_o4_acs_sym.145,H2O,11.33976,18.8636,-72.00583529,6.08132715,-50.92457,1.859361769,0.044015345,0.023672287
str_m4_o1_o4_acs_sym.170,H2O,13.666209,10.7337,-70.65282458,6.76734803,-52.7007,2.238106208,0.034076157,0.015225442
str_m4_o1_o4_acs_sym.68,H2O,9.3808875,99.6383,-78.87776942,4.957709225,-55.13108,1.97681703,0.077526199,0.039217691
str_m4_o1_o4_acs_sym.81,H2O,9.9694095,87.276,-74.44817111,4.908768655,-50.09287,1.987110321,0.149433843,0.075201583
str_m4_o11_o15_acs_sym.209,H2O,20.1769695,0.930445,-61.43557013,10.77616974,-60.00864,2.875404532,0.014852779,0.005165457
str_m4_o11_o22_acs_sym.172,H2O,22.0646355,192.168,-81.79189915,10.13596147,-53.24645,2.385746281,0.025646495,0.010749884
str_m4_o11_o22_acs_sym.203,H2O,16.4037465,22.636,-72.52444569,9.49312842,-55.62045,2.570378085,0.017413121,0.006774537
str_m4_o11_o22_acs_sym.225,H2O,14.5269585,6.07293,-69.42097027,9.629572233,-59.15184,3.39688277,0.040188574,0.011831016
str_m4_o11_o22_acs_sym.282,H2O,15.233862,10.7574,-69.65477218,9.287469814,-53.76686,2.53758173,0.00942684,0.003714891
str_m4_o11_o22_acs_sym.57,H2O,13.1634345,1125.45,-83.87880474,8.038235345,-53.74337,2.629305406,0.014972145,0.005694335
str_m4_o12_o15_acs_sym.133,H2O,13.6395135,24.0362,-72.14059897,6.798846611,-52.86918,2.06659785,0.002693526,0.001303362
str_m4_o12_o15_acs_sym.171,H2O,11.886546,465.068,-78.08834431,6.125982843,-48.43062,3.052952999,0.009502564,0.003112581
str_m4_o12_o15_acs_sym.218,H2O,10.872783,79.8125,-74.92075451,7.281616578,-56.23257,2.642335756,0.004812904,0.001821458
str_m4_o14_o14_acs_sym.115,H2O,10.583073,3.96194,-63.9598147,5.745805643,-51.26745,2.501118327,0.153418739,0.061340056
str_m4_o14_o14_acs_sym.127,H2O,9.8165625,59854700,-114.9648234,6.043624072,-62.03616,2.440437855,0.05894309,0.02415267
str_m4_o14_o14_acs_sym.41,H2O,4.0141374,13.7828,-74.30414727,2.487442184,-56.83373,0.929085663,0.023301669,0.025080216
str_m4_o14_o22_acs_sym.127,H2O,4.41539685,3.66615,-70.23059215,3.404620802,-57.66357,1.154148171,0.008986266,0.007786059
str_m4_o14_o22_acs_sym.54,H2O,7.9647495,6.49047,-70.4782064,4.463782565,-53.35712,2.186474021,0.027523025,0.012587858
str_m4_o14_o22_acs_sym.98,H2O,4.25980815,16.8775,-73.35449874,2.879981264,-57.11912,1.186351397,0.007089155,0.005975595
str_m4_o14_o24_acs_sym.190,H2O,7.524579,27.8144,-72.33413184,4.451896681,-53.7638,2.46193371,0.580370837,0.2357378
str_m4_o17_o17_acs_sym.107,H2O,30.452517,0.227337,-58.90216075,8.77548671,-45.70342,2.650400732,0.460369846,0.173698204
str_m4_o17_o17_acs_sym.124,H2O,22.8012315,0.297116,-58.51568602,5.399230858,-45.33983,3.341642993,0.572461113,0.171311272
str_m4_o17_o17_acs_sym.171,H2O,16.9991505,13.547,-71.75811089,4.584078112,-48.46378,3.362673265,1.065486851,0.316857086
str_m4_o17_o17_acs_sym.22,H2O,20.222313,0.813569,-63.09574076,6.019956408,-46.61521,2.797812371,0.646068666,0.230919226
str_m4_o17_o17_acs_sym.32,H2O,18.5220705,0.413228,-59.63918532,6.096628658,-47.36365,2.270346864,0.506323582,0.223015958
str_m4_o2_o17_acs_sym.99,H2O,20.092887,0.430452,-62.31323635,2.99421223,-44.21113,1.924244176,0.396415345,0.206010936
str_m4_o22_o22_acs_sym.116,H2O,13.881993,2.60016,-64.68337912,9.455574647,-59.59824,2.963477058,0.007529899,0.0025409
str_m4_o22_o22_acs_sym.26,H2O,15.7855875,4.56014,-66.17719265,11.1140606,-59.96248,4.11055079,0.012325139,0.002998415
str_m4_o22_o22_acs_sym.29,H2O,16.289139,4.61405,-65.16416019,11.14924897,-54.5675,3.950559338,0.023847029,0.006036368
str_m4_o22_o22_acs_sym.73,H2O,13.235529,280.322,-79.25546831,8.983680932,-53.59766,3.294032037,0.013600561,0.004128849
str_m4_o22_o22_acs_sym.91,H2O,14.625471,25.0215,-72.80194957,10.28596147,-62.50308,3.707844774,0.021712241,0.005855758
str_m4_o22_o22_acs_sym.97,H2O,17.0298975,2.16279,-62.92606344,11.85347867,-60.46061,4.085804911,0.016883854,0.00413232
str_m4_o22_o24_acs_sym.130,H2O,16.947591,1.86782,-62.41558871,11.76079009,-56.9326,4.043463315,0.021090056,0.005215839
str_m4_o22_o24_acs_sym.2,H2O,15.9262245,2.40494,-64.14356374,11.55121574,-55.04395,4.057050671,0.022664198,0.005586373
str_m4_o22_o24_acs_sym.30,H2O,15.7487355,6.38614,-66.99516161,10.88063908,-59.43703,3.807979826,0.01920478,0.005043299
str_m4_o22_o24_acs_sym.66,H2O,14.609487,2.47362,-65.09614025,10.09625471,-55.46084,3.614425772,0.049015959,0.013561202
str_m4_o22_o24_acs_sym.91,H2O,15.2875305,25.269,-67.56581164,10.63899419,-59.15621,3.839251211,0.01584596,0.004127357
str_m4_o4_o11_acs_sym.161,H2O,3.9615123,237.759,-83.93123291,2.173236087,-52.1478,0.907665612,0.049059039,0.054049684
str_m4_o4_o11_acs_sym.80,H2O,12.1604385,7.5318,-68.73633728,6.274325385,-52.658,2.36202848,0.049932503,0.02113967
str_m4_o4_o14_acs_sym.127,H2O,10.142181,27.9894,-67.75810838,5.616692369,-53.56595,2.371565269,0.028579748,0.012051006
str_m4_o4_o14_acs_sym.3,H2O,11.9496495,353.251,-83.1818808,7.931196015,-51.80754,2.994637846,0.010447093,0.0034886
str_m4_o4_o15_acs_sym.13,H2O,4.63323435,6.97368,-71.29823709,2.843839331,-59.89905,1.127975106,0.024074062,0.021342725
str_m4_o4_o15_acs_sym.20,H2O,8.34387,62.4977,-78.06333413,4.69810019,-56.52202,2.149144887,0.116738052,0.054318372
str_m4_o4_o22_acs_sym.111,H2O,13.233198,19.3793,-74.27980703,8.391216146,-59.17574,2.80907668,0.014914988,0.00530957
str_m4_o4_o22_acs_sym.138,H2O,12.4157385,5.54357,-69.56615819,7.259382773,-57.93536,2.768404361,0.029316097,0.010589529
str_m4_o4_o22_acs_sym.167,H2O,10.069476,132.232,-78.62618413,5.519753931,-54.03979,2.429270686,0.055507596,0.02284949
str_m4_o4_o22_acs_sym.183,H2O,12.1690965,2.02543,-65.65275663,8.185544117,-56.24097,2.759199985,0.024432407,0.008854888
str_m4_o4_o4_acs_sym.127,H2O,15.121086,1.12444,-61.66053495,8.93535261,-58.72052,2.692939271,0.03133413,0.011635661
str_m4_o4_o5_acs_sym.113,H2O,12.9397695,33.1213,-75.24384924,8.91156955,-53.19992,3.060648626,0.010267507,0.003354683
str_m4_o4_o5_acs_sym.136,H2O,11.6794755,1167810,-105.1092754,7.284849122,-56.12871,1.797453177,0.014870884,0.008273308
str_m4_o4_o9_acs_sym.52,H2O,7.691634,536427,-104.9073303,6.516296486,-58.56409,2.160208335,0.003252169,0.001505489
str_m4_o5_o14_acs_sym.104,H2O,14.345196,244.621,-76.03947839,10.18194834,-56.98183,2.815065849,0.009879416,0.00350948
str_m4_o5_o14_acs_sym.175,H2O,12.267942,78.2366,-76.54231226,9.056996429,-61.0754,2.515260838,0.003529105,0.001403077
str_m4_o5_o24_acs_sym.154,H2O,18.131184,379.422,-79.00979817,10.79390229,-50.2763,3.123962089,0.048281223,0.015455125
str_m4_o5_o24_acs_sym.178,H2O,13.0202445,2760.9,-91.06086363,8.613509803,-57.50346,2.724859254,0.026317883,0.009658438
str_m4_o5_o24_acs_sym.220,H2O,17.728476,41.5668,-76.52915926,11.92900741,-54.6618,3.455941799,0.0055926,0.001618256
str_m4_o7_o7_acs_sym.141,H2O,25.790628,1.82031,-70.93556619,2.209531149,-41.75099,2.874741662,1.195105466,0.415726213
str_m5_o1_o16_sra_sym.18,H2O,25.0025835,1.14E-05,-20.27482631,0.069896168,-21.31418,1.867034086,1.542455347,0.826152751
str_m5_o1_o16_sra_sym.187,H2O,18.7686015,0.000930175,-42.11549972,0.840559544,-36.5339,1.403290757,0.180882431,0.128898755
str_m5_o1_o16_sra_sym.67,H2O,20.977002,1.86E-05,-23.65536037,0.089553488,-24.39408,1.99864348,1.309391516,0.655140113
str_m5_o1_o16_sra_sym.71,H2O,17.639565,0.00594952,-47.90532702,8.807595366,-57.103,2.083506172,0.008687061,0.004169444
str_m5_o1_o16_sra_sym.97,H2O,21.4486965,1.46E-05,-22.44837772,0.068241837,-23.00925,0.893211013,0.773439924,0.865909524
str_m5_o1_o17_sra_sym.50,H2O,19.121859,1.11E-05,-21.49046944,0.059652633,-22.14063,1.351740687,1.228074122,0.9085131
str_m5_o1_o17_sra_sym.58,H2O,20.7164295,1.42E-05,-21.71205668,0.088816994,-24.51769,1.600142792,1.188728021,0.742888714
str_m5_o1_o18_sra_sym.15,H2O,26.5290555,0.00919139,-49.04448879,5.95488143,-46.51128,2.694891643,0.010965463,0.004068981
str_m5_o1_o18_sra_sym.27,H2O,25.931487,0.00312811,-43.31201241,5.306037471,-45.66988,1.853167877,0.006827725,0.003684353
str_m5_o1_o18_sra_sym.28,H2O,31.1126895,1.13E-05,-18.98950682,0.078425007,-20.11458,2.036192041,1.224534565,0.601384614
str_m5_o1_o18_sra_sym.33,H2O,26.7558285,1.53E-05,-21.2170087,0.097559656,-23.13744,2.053152867,1.124362874,0.547627453
str_m5_o1_o18_sra_sym.55,H2O,27.2452275,1.44E-05,-20.69817654,0.086507962,-21.9179,2.32432555,1.977666094,0.850855894
str_m5_o1_o18_sra_sym.61,H2O,23.5813395,2.29E-05,-23.84572762,0.095478807,-22.81211,2.443864941,2.129659395,0.871430888
str_m5_o1_o2_sra_sym.48,H2O,18.669201,1.65E-05,-22.99255239,0.098148833,-25.79444,1.569446002,0.76344446,0.486442005
str_m5_o10_o29_sra_sym.117,H2O,19.713267,1.83E-05,-21.63697047,0.099334087,-23.19379,2.303778962,1.731033491,0.751388705
str_m5_o10_o29_sra_sym.172,H2O,23.3583405,1.50E-05,-20.9117288,0.080712471,-21.51122,2.493072203,2.329744499,0.934487375
str_m5_o10_o29_sra_sym.189,H2O,26.581392,0.349385,-58.86239301,10.58080267,-50.29345,3.701223155,0.006610358,0.001785993
str_m5_o10_o29_sra_sym.205,H2O,31.151706,1.10E-05,-17.7734566,0.084186755,-19.78356,2.545056041,0.841353691,0.330583562
str_m5_o10_o29_sra_sym.31,H2O,27.8217615,1.20E-05,-18.61613415,0.083203634,-20.81494,2.310923338,1.716356568,0.742714628
str_m5_o10_o29_sra_sym.41,H2O,25.27359,1.24E-05,-19.31183551,0.078191952,-20.56207,2.154875623,1.435820727,0.666312576
str_m5_o10_o29_sra_sym.5,H2O,26.4271575,1.41E-05,-20.97374662,0.087857952,-23.05828,2.125740852,1.972900285,0.928100094
str_m5_o10_o29_sra_sym.85,H2O,29.3627745,2.01E-05,-21.40115255,0.109954764,-22.46014,1.763531369,1.082113184,0.613605861
str_m5_o11_o16_sra_sym.124,H2O,27.1487685,1.17E-05,-20.49500771,0.072928084,-22.03251,1.621519477,1.491780263,0.919989111
str_m5_o11_o16_sra_sym.127,H2O,23.189898,0.000408288,-45.4328599,0.292363235,-36.68581,1.286824581,0.568886259,0.442085322
str_m5_o11_o16_sra_sym.128,H2O,27.608253,2.35E-05,-25.28654912,0.100350005,-23.64929,1.559858579,1.354066801,0.868070234
str_m5_o11_o16_sra_sym.151,H2O,22.7347425,1.44E-05,-21.83635327,0.07336231,-21.96283,1.735375517,1.490607556,0.858953893
str_m5_o11_o16_sra_sym.162,H2O,24.528225,1.62E-05,-23.09624656,0.071589673,-22.08581,1.504588139,1.271315125,0.844958891
str_m5_o11_o16_sra_sym.174,H2O,26.700162,0.000268769,-38.60941563,0.391055924,-32.74665,1.947390965,0.417981943,0.214636892
str_m5_o11_o16_sra_sym.189,H2O,22.141947,2.52E-05,-25.13100849,0.115306029,-25.0598,1.617257514,0.824462499,0.509790489
str_m5_o11_o16_sra_sym.4,H2O,28.4057325,1.43E-05,-21.293689,0.07384742,-20.47142,1.712546302,1.509951063,0.881699409
str_m5_o11_o16_sra_sym.80,H2O,27.9152235,1.37E-05,-21.09262321,0.071764894,-20.28632,1.677864003,1.335643006,0.796037702
str_m5_o11_o16_sra_sym.83,H2O,18.010194,2.12E-05,-26.11411378,0.071625131,-23.57962,1.609179948,1.337702718,0.831294672
str_m5_o11_o18_sra_sym.132,H2O,27.343629,1.42E-05,-21.02994536,0.098804684,-23.45799,2.283429293,1.512093399,0.662202856
str_m5_o11_o18_sra_sym.137,H2O,31.11441,9.90E-06,-19.0389115,0.065435625,-19.35732,1.412231586,1.279536521,0.906038736
str_m5_o11_o18_sra_sym.22,H2O,21.2079375,2.45E-05,-25.15066813,0.085092881,-23.81714,1.441336771,1.336808694,0.927478381
str_m5_o11_o18_sra_sym.57,H2O,26.4423645,1.64E-05,-22.33317057,0.085334924,-22.31424,1.950924017,1.658778446,0.850252717
str_m5_o11_o18_sra_sym.8,H2O,22.6726935,1.35E-05,-20.9665066,0.079014733,-22.07817,2.226252119,1.829407197,0.821743046
str_m5_o12_o18_sra_sym.99,H2O,10.751349,2.05E-05,-25.92211794,0.074062179,-25.43627,0.529490233,0.411032516,0.776279695
str_m5_o13_o16_sra_sym.13,H2O,2.5889418,4.55E-07,-13.33786981,0.00403469,-17.62230592,1.185040587,1.14436062,0.96567209
str_m5_o13_o16_sra_sym.45,H2O,25.304226,8.52E-06,-18.34148007,0.05498713,-18.60358,1.324623683,1.141875531,0.862037683
str_m5_o13_o22_sra_sym.235,H2O,8.0330145,6.18E-06,-21.98473128,0.036398785,-24.53774,0.589655681,0.436692647,0.74058923
str_m5_o16_o16_sra_sym.3,H2O,23.870328,0.00960488,-47.39253426,14.89496724,-59.49112,2.594319108,0.004375854,0.001686706
str_m5_o16_o16_sra_sym.34,H2O,31.595484,1.39E-05,-19.74974437,0.096767545,-21.58197,2.611841447,1.244059794,0.476315205
str_m5_o16_o16_sra_sym.37,H2O,24.796623,1.62E-05,-20.81329636,0.103271267,-22.82556,3.337846915,1.338425555,0.400984703
str_m5_o16_o16_sra_sym.39,H2O,31.5906555,1.40E-05,-19.82143751,0.130171457,-22.61468,2.578862162,0.863826091,0.334964041
str_m5_o16_o16_sra_sym.43,H2O,23.6376165,1.06E-05,-19.13361195,0.073142422,-21.65541,2.178030008,1.237214667,0.568042985
str_m5_o16_o16_sra_sym.62,H2O,31.594374,1.40E-05,-19.83992984,0.094833138,-22.22632,2.584901287,0.87085601,0.33690107
str_m5_o16_o16_sra_sym.77,H2O,23.003973,2.98E-05,-24.08366804,0.190616859,-26.00009,3.97669007,1.139305687,0.286495972
str_m5_o16_o17_sra_sym.6,H2O,21.3627825,0.0977305,-58.5243298,13.90488594,-52.95906,2.009043881,0.001870088,0.000930835
str_m5_o16_o19_sra_sym.15,H2O,26.880426,1.41E-05,-20.82971558,0.088629035,-22.18998,1.822800902,1.597439322,0.876365225
str_m5_o16_o24_sra_sym.108,H2O,18.0771825,0.0264531,-56.61457641,1.516468708,-40.50715,1.959415955,0.200082339,0.102113254
str_m5_o16_o24_sra_sym.92,H2O,18.2544495,4.33E-05,-27.77289923,0.113326601,-25.89808,2.305626925,1.977961893,0.857884626
str_m5_o17_o22_sra_sym.36,H2O,12.723042,7.86E-06,-23.22944206,0.038247141,-21.84771,0.561710201,0.501577884,0.892947793
str_m5_o17_o22_sra_sym.44,H2O,12.549438,2.31E-06,-16.37985212,0.021601895,-18.39952,0.496266102,0.437919598,0.882428996
str_m5_o18_o18_sra_sym.11,H2O,19.558533,0.0346627,-52.33764467,3.69939953,-44.0106,3.488808432,0.041218401,0.011814464
str_m5_o18_o18_sra_sym.23,H2O,19.3191615,2.95E-05,-24.15400747,0.115265313,-25.07326,2.753473718,2.521294499,0.915677707
str_m5_o18_o18_sra_sym.27,H2O,19.1109255,0.290463,-58.49979507,5.992474864,-48.76737,3.991571055,0.182475501,0.045715208
str_m5_o18_o18_sra_sym.38,H2O,22.1623155,2.17E-05,-23.05341526,0.089528672,-22.29746,2.597610237,2.443660595,0.940734126
str_m5_o18_o18_sra_sym.54,H2O,22.169142,2.16E-05,-23.07058655,0.09686234,-23.45284,2.629447754,2.259070211,0.85914246
str_m5_o18_o18_sra_sym.57,H2O,22.196559,2.18E-05,-23.00890081,0.104824451,-24.0366,2.625119688,2.294178369,0.873932865
str_m5_o18_o19_sra_sym.43,H2O,22.4959815,1.10E-05,-19.36706977,0.068756733,-20.77863,2.477474434,2.097718986,0.846716704
str_m5_o18_o19_sra_sym.88,H2O,32.489922,1.64E-05,-20.65714126,0.09823364,-21.21751,2.247519703,1.935899114,0.861349118
str_m5_o18_o22_sra_sym.67,H2O,22.5389385,1.32E-05,-21.29449014,0.07403506,-21.86129,2.184475598,1.87360691,0.857691847
str_m5_o18_o24_sra_sym.80,H2O,20.9622945,1.68E-05,-23.25970322,0.07666745,-22.23466,2.270979952,1.862985122,0.820344152
str_m5_o18_o29_sra_sym.17,H2O,6.053496,7.73E-06,-26.14482807,0.028621207,-25.37735,0.229681625,0.179839514,0.782994785
str_m5_o2_o17_sra_sym.25,H2O,21.328761,0.000500039,-41.23323735,0.699289016,-35.83725,1.93201635,0.096641559,0.050021087
str_m5_o2_o17_sra_sym.7,H2O,18.6426165,1.97E-05,-24.69701521,0.087808392,-25.36147,2.353897149,1.341411857,0.569868508
str_m5_o2_o19_sra_sym.116,H2O,25.872768,1.48E-05,-20.7337856,0.084709753,-21.83797,1.757885234,1.578684282,0.898058788
str_m5_o2_o19_sra_sym.12,H2O,25.81083,6.97E-06,-17.91364819,0.051093918,-19.35553,1.252416411,1.153783127,0.921245615
str_m5_o2_o19_sra_sym.141,H2O,20.210769,6.85E-06,-18.59795751,0.046356425,-20.21809,1.189871638,1.102871358,0.926882634
str_m5_o2_o19_sra_sym.53,H2O,20.2619955,6.87E-06,-18.59156037,0.041910534,-19.04221,1.181320307,1.095456533,0.927315417
str_m5_o2_o19_sra_sym.7,H2O,23.65521,8.84E-06,-19.8684802,0.056600254,-21.49815,1.361407024,1.252330776,0.919879767
str_m5_o2_o20_sra_sym.119,H2O,15.2117175,0.00199656,-46.7754836,0.749824931,-37.78701,1.870753766,0.168390044,0.090011869
str_m5_o2_o25_sra_sym.67,H2O,27.05292,4.01E-05,-25.30508375,0.161083405,-25.59497,2.233408543,0.718144594,0.321546453
str_m5_o25_o25_sra_sym.42,H2O,16.544883,9.65E-06,-21.89779033,0.046865961,-21.87018,1.192987906,1.094978746,0.917845638
str_m5_o4_o16_sra_sym.35,H2O,18.426666,1.90E-05,-24.15893,0.080430483,-24.10309,1.629474531,1.214763403,0.745493949
str_m5_o4_o16_sra_sym.5,H2O,21.595716,1.70E-05,-22.72962122,0.08937595,-22.92854,2.280148633,1.123508634,0.492734823
str_m5_o4_o16_sra_sym.60,H2O,20.4777795,1.99E-05,-23.92714137,0.095250424,-24.37398,2.565701289,1.850767939,0.721349732
str_m5_o4_o16_sra_sym.65,H2O,20.0741835,0.00513047,-48.01929505,5.464221494,-46.94202,2.638417483,0.021166197,0.008022308
str_m5_o4_o16_sra_sym.66,H2O,20.2425705,2.34E-05,-24.37217271,0.103684391,-25.77057,2.145966803,1.191275138,0.555122818
str_m5_o4_o18_sra_sym.107,H2O,19.41501,9.24E-05,-36.73625279,0.192844184,-32.17884,1.917973698,0.5188055,0.270496671
str_m5_o4_o24_sra_sym.100,H2O,14.3344845,8.55E-05,-33.1262875,0.286824848,-33.27161,0.724958024,0.180701096,0.249257322
str_m5_o4_o4_sra_sym.69,H2O,6.9019245,2.64E-06,-18.04055545,0.019066562,-19.04527,0.52053684,0.422233196,0.811149496
str_m5_o5_o16_sra_sym.88,H2O,18.7051095,1.48E-05,-22.49326631,0.073972121,-22.97529,2.27080037,1.950013071,0.858733818
str_m5_o5_o18_sra_sym.78,H2O,19.011081,4.63E-05,-28.35882384,0.145876128,-28.59995,1.675148365,1.414636055,0.844484038
str_m6_o42_o47_etb_sym.114,H2O,6.0205845,4.27E-06,-24.63255797,0.018682859,-23.41471,0.147106915,0.114620624,0.779165442
str_m6_o42_o49_etb_sym.13,H2O,6.8870505,2.56E-06,-20.7941373,0.014021209,-18.87475,0.157442031,0.140076162,0.889699919
str_m6_o43_o48_etb_sym.93,H2O,4.42290045,6.74E-06,-25.57314396,0.026781111,-26.46134,0.218758296,0.164275024,0.75094306
str_m6_o46_o55_etb_sym.130,H2O,3.77735775,1.26E-05,-28.15257666,0.038584394,-28.77205,0.242876513,0.151393076,0.623333538
str_m6_o46_o55_etb_sym.75,H2O,5.5642635,1.62E-05,-27.17885515,0.098266281,-32.20703,0.256553562,0.061587794,0.240058231
str_m6_o46_o56_etb_sym.177,H2O,7.2625635,1.62E-06,-16.56277389,0.01678405,-20.24949,0.26081252,0.235779866,0.904020504
str_m6_o46_o56_etb_sym.5,H2O,5.0681046,8.89E-06,-24.95171483,0.044753639,-26.93119,0.450719601,0.23630806,0.524290622
str_m6_o46_o56_etb_sym.58,H2O,3.1624899,6.17E-06,-24.35869257,0.032305177,-29.02185,0.326169852,0.135134577,0.414307381
str_m6_o46_o57_etb_sym.19,H2O,5.6850315,1.36E-05,-24.56103227,0.06412127,-26.7842,0.489360595,0.055015899,0.112424047
str_m6_o46_o57_etb_sym.22,H2O,5.23827315,2.95E-06,-19.93616638,0.018828224,-20.98364,0.509241195,0.336263808,0.660323265
str_m6_o46_o57_etb_sym.3,H2O,5.0879514,1.05E-05,-26.01930829,0.061239071,-28.84153,0.541445098,0.124183776,0.229356174
str_m6_o47_o49_etb_sym.75,H2O,2.99143335,2.42E-06,-22.63735252,0.011544595,-23.03495,0.179522589,0.119253885,0.664283453
str_m6_o47_o55_etb_sym.65,H2O,5.9132475,0.000325751,-46.69122396,0.647580258,-42.41929,0.262126776,0.030893189,0.117855909
str_m7_o10_o24_bcu_sym.128,H2O,19.896972,0.274895,-63.23337084,4.607938714,-48.0627,1.65114077,0.153117789,0.092734545
str_m7_o10_o24_bcu_sym.56,H2O,14.5204095,0.00113548,-47.82011588,0.585064989,-34.57785,1.528102935,0.198015186,0.129582361
SUKXUS01,H2O,123.85713,5.29E-06,-12.83820201,0.061889058,-9.74542,0.142817316,0.126249326,0.883991729
SUNJIV_clean,H2O,19.3449135,291682,-93.47953873,11.96248031,-55.89225,4.36398658,0.012855539,0.002945825
